所管,組織,,,,,,,,,                        項目,平成31年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,95,016,2,11,1,03,,職員諸手当,"273,828","272,660","1,168"
,,,95,016,2,11,1,04,,超過勤務手当,"72,378","72,925",△ 547
,,,95,016,2,11,1,05,,短時間勤務職員給与,"7,410",0,"7,410"
,,,95,089,2,11,1,05,,児童手当,"5,580","5,110",470
,,,95,016,2,12,9,06,,諸謝金,"1,616","1,644",△ 28
,,,95,016,2,12,2,08,,職員旅費,760,760,0
,,,95,016,2,12,3,09,,庁費,"120,588","115,093","5,495"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"1,453","1,453",0
,,,95,016,2,12,3,09,,情報処理業務庁費,"134,206","128,192","6,014"
,,,95,016,2,12,3,09,,各所修繕,"2,935","3,082",△ 147
,,,95,199,2,13,3,09,,自動車重量税,149,83,66
,,,95,016,2,12,9,17,,交際費,340,360,△ 20
,人事院,,,,,,,,,,"12,314,592","12,095,897","218,695"
,,021,,,,,,,人事院,,"12,276,187","12,095,897","180,290"
,,,95,016,2,11,1,02,,職員基本給,"3,277,462","3,270,008","7,454"
,,,95,016,2,11,1,03,,職員諸手当,"1,777,654","1,755,987","21,667"
,,,95,016,2,11,1,04,,超過勤務手当,"349,277","346,791","2,486"
,,,95,016,2,11,1,05,,委員手当,"2,487","2,763",△ 276
,,,95,016,2,11,1,05,,非常勤職員手当,"6,717","5,310","1,407"
,,,95,016,2,11,1,05,,休職者給与,"14,929","15,152",△ 223
,,,95,016,2,11,1,05,,短時間勤務職員給与,"97,320","95,751","1,569"
,,,95,016,2,15,1,05,,公務災害補償費,479,459,20
,,,95,016,2,11,1,05,,退職手当,"969,060","657,499","311,561"
,,,95,089,2,11,1,05,,児童手当,"27,755","26,015","1,740"
,,,95,016,2,12,9,06,,諸謝金,"92,518","84,199","8,319"
,,,95,016,2,12,2,08,,職員旅費,"146,838","141,352","5,486"
,,,95,016,2,12,2,08,,外国留学旅費,"137,400","137,254",146
,,,95,016,2,12,2,08,,赴任旅費,"11,621","11,621",0
,,,95,016,2,12,2,08,,講師等旅費,"9,184","8,393",791
,,,95,016,2,12,2,08,,外国人招へい旅費,"4,184","4,184",0
,,,95,016,2,12,2,08,,証人等旅費,66,65,1
,,,95,016,2,12,3,09,,庁費,"542,115","484,308","57,807"
,,,95,016,2,12,3,09,,研修所庁費,"167,021","161,996","5,025"
,,,95,016,2,12,3,09,,任用試験費,"437,029","358,668","78,361"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"1,849","1,832",17
,,,95,016,2,12,3,09,,情報処理業務庁費,"3,068,486","3,394,280","△ 325,794"
,,,95,016,2,12,3,09,,通信専用料,"4,311","8,622","△ 4,311"
,,,95,016,2,12,3,09,,招へい外国人滞在費,"1,138","1,131",7
,,,95,016,2,12,3,09,,各所修繕,"31,303","29,867","1,436"
,,,95,199,2,13,3,09,,自動車重量税,29,127,△ 98
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"878,893","882,466","△ 3,573"
,,,95,016,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"206,593","198,177","8,416"
,,,95,016,2,11,5,16,,育児休業手当金国家公務員共済組合負担金,298,0,298
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"11,610","10,907",703
,,,95,016,2,72,5,16,,国際人事管理機関連合会分担金,59,59,0
,,,95,016,2,12,9,17,,交際費,482,634,△ 152
,,,95,016,2,95,9,18,,賠償償還及払戻金,20,20,0
,,022,,,,,,,人事院施設費,,"38,405",0,"38,405"
,,,95,016,1,20,4,15,,施設整備費,"38,405",0,"38,405"
内閣府,内閣本府,,,,,,,,,,"635,753,755","480,583,520","155,170,235"
,,001,,,,,,,内閣本府共通費,,"35,196,317","36,994,125","△ 1,797,808"
,,,95,016,2,11,1,02,,職員基本給,"6,495,073","6,474,971","20,102"
,,,95,016,2,11,1,03,,職員諸手当,"3,483,636","3,410,391","73,245"
,,,95,016,2,11,1,04,,超過勤務手当,"975,419","932,950","42,469"
,,,95,016,2,11,1,05,,委員手当,"200,258","219,846","△ 19,588"
,,,95,016,2,11,1,05,,非常勤職員手当,"697,400","678,791","18,609"
,,,95,016,2,11,1,05,,休職者給与,"137,641","134,119","3,522"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"30,165","29,563",602
,,,95,016,2,11,1,05,,短時間勤務職員給与,"251,144","233,611","17,533"
,,,95,016,2,15,1,05,,公務災害補償費,"42,593","43,420",△ 827
,,,95,016,2,11,1,05,,退職手当,"2,303,653","2,057,143","246,510"
,,,95,089,2,11,1,05,,児童手当,"59,010","57,795","1,215"
,,,95,016,2,12,9,06,,諸謝金,"159,083","325,666","△ 166,583"
,,,95,016,2,95,9,06,,みどりの学術賞賞金,"2,000","2,000",0
,,,95,016,2,95,9,06,,野口英世アフリカ賞賞金,"100,000",0,"100,000"
,,,95,016,2,95,9,06,,褒賞金,"15,000","15,000",0
,,,95,199,2,60,9,06,,拉致被害者等給付金及滞在援助金,"268,246","262,215","6,031"
,,,95,016,2,95,9,07,,報償費,"45,168",0,"45,168"
,,,95,016,2,12,2,08,,職員旅費,"216,405","223,790","△ 7,385"
,,,95,059,2,12,2,08,,災害検査旅費,328,335,△ 7
,,,95,016,2,12,2,08,,外国留学旅費,"29,527","26,913","2,614"
,,,95,016,2,12,2,08,,赴任旅費,"41,859","46,132","△ 4,273"
,,,95,016,2,12,2,08,,委員等旅費,"150,482","163,282","△ 12,800"
,,,95,016,2,12,2,08,,外国人招へい旅費,"20,023","6,712","13,311"
,,,95,016,2,12,3,09,,庁費,"5,614,932","2,634,980","2,979,952"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"2,720","3,924","△ 1,204"
,,,95,016,2,12,3,09,,情報処理業務庁費,"3,140,427","3,337,451","△ 197,024"
,,,95,016,2,12,3,09,,消費税転嫁等対策業務庁費,"175,073","204,032","△ 28,959"
,,,95,016,2,12,3,09,,消費者政策業務庁費,"38,366","41,697","△ 3,331"
,,,95,016,2,12,3,09,,移転費,"6,944",0,"6,944"
,,,95,016,2,12,3,09,,土地建物借料,"487,030","394,915","92,115"
,,,95,016,2,12,3,09,,各所修繕,"78,145","63,267","14,878"
,,,95,016,2,12,3,09,,公共施設等維持管理運営費,"1,029,807","1,011,240","18,567"
,,,95,199,2,13,3,09,,自動車重量税,"1,518","1,119",399
,,,95,016,2,12,5,14,,拉致被害者等生活相談等事務委託費,"94,566","94,724",△ 158
,,,95,016,2,12,5,14,,社会保障・税番号制度システム開発等委託費,"4,131,762","9,183,779","△ 5,052,017"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"3,639,520","3,672,634","△ 33,114"
,,,95,016,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"968,356","891,659","76,697"
,,,95,016,2,11,5,16,,育児休業手当金国家公務員共済組合負担金,250,0,250
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"51,324","46,779","4,545"
,,,95,016,2,72,5,16,,政府開発援助世界保健機関拠出金,0,"56,000","△ 56,000"
,,,95,016,2,12,9,17,,交際費,"10,334","10,150",184
,,,95,016,2,95,9,18,,賠償償還及払戻金,"1,130","1,130",0
,,002,,,,,,,内閣本府施設費,,"2,499,261","2,565,128","△ 65,867"
,,,95,016,1,20,2,08,,施設施工旅費,"3,471","2,694",777
,,,95,016,1,20,3,09,,施設施工庁費,"627,601","420,016","207,585"
,,,95,016,1,20,4,15,,施設整備費,"1,868,189","2,142,418","△ 274,229"
,,003,,,,,,,公文書等管理政策費,,"51,673","20,519","31,154"
,,,95,016,2,12,9,06,,諸謝金,"17,538","14,431","3,107"
,,,95,016,2,12,2,08,,職員旅費,"14,132","3,933","10,199"
,,,95,016,2,12,2,08,,委員等旅費,500,399,101
,,,95,016,2,12,3,09,,庁費,"19,503","1,756","17,747"
,,004,,,,,,,独立行政法人国立公文書館運営費,,"2,044,380","2,044,421",△ 41
,,,95,191,2,30,5,16,,独立行政法人国立公文書館運営費交付金,"2,044,380","2,044,421",△ 41
,,059,,,,,,,独立行政法人国立公文書館施設整備費,,"56,861",0,"56,861"
,,,95,191,1,30,5,16,,独立行政法人国立公文書館施設整備費補助金,"56,861",0,"56,861"
,,005,,,,,,,政府広報費,,"8,349,339","9,246,155","△ 896,816"
,,,95,016,2,11,1,05,,非常勤職員手当,"6,779","6,754",25
,,,95,016,2,12,9,06,,諸謝金,"24,902","24,902",0
,,,95,016,2,12,2,08,,職員旅費,"7,431","7,431",0
,,,95,016,2,12,3,09,,情報処理業務庁費,"157,562","137,414","20,148"
,,,95,016,2,12,3,09,,啓発広報費,"7,651,953","8,568,942","△ 916,989"
,,,95,016,2,72,5,16,,国際機関等拠出金,"500,712","500,712",0
,,050,,,,,,,アイヌ政策推進費,,"1,000,000",0,"1,000,000"
,,,95,199,2,81,5,16,,アイヌ政策推進交付金,"1,000,000",0,"1,000,000"
,,007,,,,,,,経済財政政策費,,"752,907","787,342","△ 34,435"
,,,95,016,2,11,1,05,,非常勤職員手当,"16,379","9,288","7,091"
,,,95,016,2,12,9,06,,諸謝金,"8,957","9,104",△ 147
,,,95,016,2,12,2,08,,職員旅費,"63,558","64,937","△ 1,379"
,,,95,016,2,12,2,08,,委員等旅費,"18,359","22,934","△ 4,575"
,,,95,016,2,12,3,09,,庁費,"37,747","42,585","△ 4,838"
,,,95,016,2,12,3,09,,情報処理業務庁費,"130,837","126,654","4,183"
,,,95,016,2,12,3,09,,経済財政政策運営調査費,"19,279","20,080",△ 801
,,,95,016,2,12,3,09,,経済新生政策調査費,"32,845","39,892","△ 7,047"
,,,95,016,2,12,3,09,,民間資金等活用事業調査費,"142,583","151,419","△ 8,836"
,,,95,016,2,12,3,09,,市民活動促進等調査費,"48,546","60,489","△ 11,943"
,,,95,016,2,12,3,09,,景気動向調査費,"187,647","199,659","△ 12,012"
,,,95,016,2,12,5,14,,経済調査等委託費,"3,595","3,721",△ 126
,,,95,016,2,72,5,16,,経済協力開発機構拠出金,"42,575","36,580","5,995"
,,009,,,,,,,地方創生支援費,,"1,318,641","1,353,919","△ 35,278"
,,,95,016,2,11,1,05,,非常勤職員手当,"57,731","66,612","△ 8,881"
,,,95,016,2,12,9,06,,諸謝金,"3,091","2,888",203
,,,95,016,2,12,2,08,,職員旅費,"3,864","8,828","△ 4,964"
,,,95,016,2,12,2,08,,委員等旅費,"9,046","13,338","△ 4,292"
,,,95,016,2,12,3,09,,庁費,"11,042","14,389","△ 3,347"
,,,95,016,2,12,3,09,,情報処理業務庁費,"22,194","3,242","18,952"
,,,95,016,2,12,5,14,,地方創生支援委託費,"403,080","216,644","186,436"
,,,95,016,2,81,5,16,,地方創生支援事業費補助金,"808,593","1,027,978","△ 219,385"
,,012,,,,,,,科学技術・イノベーション政策費,,"1,133,586","560,845","572,741"
,,,95,016,2,11,1,05,,非常勤職員手当,"69,878","69,528",350
,,,95,016,2,12,9,06,,諸謝金,"2,571","2,772",△ 201
,,,95,016,2,12,2,08,,職員旅費,"39,216","39,527",△ 311
,,,95,016,2,12,2,08,,委員等旅費,"23,476","25,073","△ 1,597"
,,,95,016,2,12,2,08,,外国人招へい旅費,"4,193","4,193",0
,,,95,016,2,12,3,09,,庁費,"128,466","130,072","△ 1,606"
,,,95,016,2,12,3,09,,情報処理業務庁費,"7,956","8,565",△ 609
,,,95,016,2,12,3,09,,招へい外国人滞在費,"1,436","1,410",26
,,,95,016,2,12,5,14,,科学技術基礎調査等委託費,"851,481","275,055","576,426"
,,,95,016,2,72,5,16,,経済協力開発機構拠出金,"4,913","4,650",263
,,196,,,,,,,科学技術イノベーション創造推進費,,"55,500,000","55,500,000",0
,,,13,073,2,12,9,99,,(科学技術イノベーション創造推進費),"55,500,000","55,500,000",0
,,006,,,,,,,遺棄化学兵器廃棄処理事業費,,"34,202,731","39,329,744","△ 5,127,013"
,,,95,199,2,11,1,05,,非常勤職員手当,"121,285","121,395",△ 110
,,,95,199,2,12,9,06,,諸謝金,284,284,0
,,,95,199,2,12,2,08,,遺棄化学兵器廃棄処理業務旅費,"71,010","72,137","△ 1,127"
,,,95,199,2,12,2,08,,委員等旅費,99,197,△ 98
,,,95,199,2,12,3,09,,遺棄化学兵器廃棄処理業務庁費,"184,997","194,639","△ 9,642"
,,,95,199,2,12,5,14,,遺棄化学兵器廃棄処理事業等委託費,"33,825,056","38,941,092","△ 5,116,036"
,,013,,,,,,,防災政策費,,"8,093,462","21,647,340","△ 13,553,878"
,,,95,016,2,11,1,05,,非常勤職員手当,"17,388","17,237",151
,,,95,016,2,12,2,08,,職員旅費,"20,381","20,206",175
,,,95,016,2,12,2,08,,委員等旅費,"3,531","3,801",△ 270
,,,95,016,2,12,3,09,,災害関係調査費,"1,676,341","2,041,489","△ 365,148"
,,,95,016,2,12,3,09,,中央防災通信維持費,"826,160","890,060","△ 63,900"
,,,95,016,2,12,3,09,,各所修繕,"11,168","6,453","4,715"
,,,95,199,2,13,3,09,,自動車重量税,57,92,△ 35
,,,95,016,2,20,4,15,,無線通信機器等整備費,0,"14,472","△ 14,472"
,,,95,053,2,71,5,16,,被災者生活再建支援金補助金,"600,000","10,556,920","△ 9,956,920"
,,,95,053,2,81,5,16,,特定地震防災対策施設運営費補助金,"251,228","251,228",0
,,,95,088,2,86,5,16,,災害救助費等負担金,"4,310,000","6,476,537","△ 2,166,537"
,,,95,088,2,84,5,16,,災害弔慰金等負担金,"140,000","325,000","△ 185,000"
,,,95,016,2,72,5,16,,国際防災戦略事務局拠出金,"87,208","88,794","△ 1,586"
,,,95,088,1,95,9,23,,災害援護貸付金,"150,000","955,051","△ 805,051"
,,193,,,,,,,電源開発促進税財源原子力安全規制対策費エネルギー対策特別会計へ繰入,,"13,470,000","8,220,000","5,250,000"
,,,63,016,2,30,6,22,,電源開発促進税財源のエネルギー対策特別会計へ繰入,"13,470,000","8,220,000","5,250,000"
,,015,,,,,,,沖縄政策費,,"31,317,082","31,123,593","193,489"
,,,95,016,2,11,1,05,,委員手当,127,127,0
,,,95,016,2,12,9,06,,諸謝金,"2,076","2,496",△ 420
,,,95,016,2,12,2,08,,職員旅費,"11,816","11,729",87
,,,95,016,2,12,2,08,,委員等旅費,"1,347","1,485",△ 138
,,,95,016,2,12,2,08,,参考人等旅費,0,5,△ 5
,,,95,016,2,12,3,09,,庁費,"45,607","50,874","△ 5,267"
,,,95,016,2,12,3,09,,情報処理業務庁費,"11,296","22,460","△ 11,164"
,,,95,016,2,12,3,09,,沖縄安全対策業務庁費,"868,115","868,115",0
,,,95,016,2,12,3,09,,沖縄振興関係調査費,"19,873",0,"19,873"
,,,95,016,2,12,5,14,,沖縄振興開発調査委託費,"354,958","295,946","59,012"
,,,95,016,2,12,5,14,,鉄軌道等導入課題詳細調査委託費,"100,000","100,000",0
,,,95,199,2,12,5,14,,沖縄型産業中核人材育成事業委託費,"333,436","367,300","△ 33,864"
,,,95,016,2,12,5,14,,交通環境等改善調査委託費,"125,000","300,000","△ 175,000"
,,,95,059,2,12,5,14,,所有者不明土地実態調査等委託費,"79,807","129,797","△ 49,990"
,,,95,199,2,12,5,14,,対馬丸遭難学童遺族特別支出金支給事務委託費,410,410,0
,,,95,059,2,12,5,14,,位置境界明確化調査等委託費,"7,453","7,347",106
,,,95,059,2,81,5,16,,駐留軍用地跡地利用推進事業費補助金,"74,447","73,325","1,122"
,,,95,059,2,81,5,16,,沖縄離島活性化推進事業費補助金,"1,200,000","1,153,020","46,980"
,,,95,199,2,40,5,16,,沖縄国際物流拠点活用推進事業費補助金,"938,490","938,098",392
,,,95,199,2,81,5,16,,沖縄子供の貧困緊急対策事業費補助金,"1,308,839","1,202,467","106,372"
,,,95,199,2,81,5,16,,沖縄雇用促進・人材育成等推進事業費補助金,"305,635","453,741","△ 148,106"
,,,95,199,2,81,5,16,,沖縄観光防災力強化支援事業費補助金,"950,000",0,"950,000"
,,,95,199,1,82,5,16,,沖縄製糖業体制強化対策整備費補助金,"1,118,631",0,"1,118,631"
,,,95,059,2,81,5,16,,対馬丸平和祈念事業推進費補助金,"19,625","19,641",△ 16
,,,13,073,2,30,5,16,,沖縄科学技術大学院大学学園補助金,"17,507,331","15,637,731","1,869,600"
,,,13,073,1,30,5,16,,沖縄科学技術大学院大学学園施設整備費補助金,"2,114,757","4,669,473","△ 2,554,716"
,,,95,199,2,81,5,16,,不発弾等処理交付金,"2,920,223","2,920,223",0
,,,95,199,2,81,5,16,,拠点返還地跡地利用推進交付金,0,"1,000,000","△ 1,000,000"
,,,95,199,2,40,5,16,,沖縄振興開発金融公庫補給金,"495,029","595,029","△ 100,000"
,,,95,099,2,60,5,16,,対馬丸遭難学童遺族特別支出金,"2,754","2,754",0
,,,95,199,1,95,9,24,,沖縄振興開発金融公庫出資金,"400,000","300,000","100,000"
,,187,,,,,,,沖縄振興交付金事業推進費,,"109,333,000","118,780,000","△ 9,447,000"
,,,95,199,2,81,5,16,,沖縄振興特別推進交付金,"56,116,000","60,840,000","△ 4,724,000"
,,,95,199,1,82,5,16,,沖縄振興公共投資交付金,"53,217,000","57,940,000","△ 4,723,000"
,,055,,,,,,,沖縄振興特定事業推進費,,"3,000,000",0,"3,000,000"
,,,95,199,2,81,5,16,,沖縄振興特定事業推進費補助金,"3,000,000",0,"3,000,000"
,,188,,,,,,,沖縄北部連携促進特別振興事業費,,"3,450,000","2,572,000","878,000"
,,,95,059,2,12,2,08,,職員旅費,"2,746","2,403",343
,,,95,059,2,82,5,16,,沖縄北部連携促進特別振興事業費補助金,"3,447,254","2,569,597","877,657"
,,189,,,,,,,沖縄振興推進調査費,,"50,000","61,714","△ 11,714"
,,,95,059,2,12,9,99,,(沖縄振興推進調査費),"50,000","61,714","△ 11,714"
,,022,,,,,,,沖縄教育振興事業費,,"7,996,300","10,463,669","△ 2,467,369"
,,,14,071,1,82,5,16,,公立学校施設整備費負担金,"3,078,673","2,209,085","869,588"
,,,14,071,1,82,5,16,,学校施設環境改善交付金,"4,917,627","5,787,311","△ 869,684"
,,,14,071,1,82,5,16,,ブロック塀・冷房設備対応臨時特例交付金,0,"2,467,273","△ 2,467,273"
,,023,,,,,,,沖縄保健衛生諸費,,"2,195","2,195",0
,,,95,086,2,12,9,06,,諸謝金,672,672,0
,,,95,086,2,12,2,08,,委員等旅費,"1,523","1,523",0
,,197,,,,,,,沖縄国立大学法人施設整備費,,"5,882,470","305,030","5,577,440"
,,,13,073,1,30,5,16,,沖縄国立大学法人健康医療拠点施設整備費補助金,"5,882,470",0,"5,882,470"
,,,15,071,1,30,5,16,,国立大学法人施設整備費補助金,0,"305,030","△ 305,030"
,,028,,,,,,,沖縄開発事業費,,"96,772,968","86,823,900","9,949,068"
,,,41,051,1,20,4,00,,国有林野内治山事業費,"35,000","30,000","5,000"
,,,41,051,1,20,4,00,,堰堤維持費,"2,547,953","2,527,023","20,930"
,,,41,051,1,20,4,00,,治水営繕宿舎費,"14,246","15,000",△ 754
,,,42,052,1,20,4,00,,道路更新防災対策事業費,"100,000","120,000","△ 20,000"
,,,42,052,1,20,4,00,,地域連携道路事業費,"4,267,000","4,684,000","△ 417,000"
,,,42,052,1,20,4,00,,道路交通円滑化事業費,"19,720,000","17,140,000","2,580,000"
,,,42,052,1,20,4,00,,道路維持管理費,"5,403,000","5,291,000","112,000"
,,,42,052,1,20,4,00,,道路整備営繕宿舎費,"22,000","18,000","4,000"
,,,43,052,1,20,4,00,,港湾改修費,"12,430,368","8,297,494","4,132,874"
,,,43,052,1,20,4,00,,港湾作業船整備費,"16,600","16,600",0
,,,43,052,1,20,4,00,,港湾営繕宿舎費,"28,815","27,900",915
,,,44,052,1,20,4,00,,沿道環境改善事業費,"20,000","20,000",0
,,,44,052,1,20,4,00,,道路交通安全施設等整備事業費,"1,800,000","1,280,000","520,000"
,,,44,052,1,20,4,00,,交通事故重点対策道路事業費,"2,480,000","2,540,000","△ 60,000"
,,,44,052,1,20,4,00,,無電柱化推進事業費,"1,360,000","1,060,000","300,000"
,,,44,052,1,20,4,00,,道路環境営繕宿舎費,"8,000","12,000","△ 4,000"
,,,45,052,1,20,4,00,,国営公園整備費,"895,000","792,871","102,129"
,,,45,052,1,20,4,00,,国営公園維持管理費,"1,713,995","1,585,703","128,292"
,,,45,052,1,20,4,00,,国営公園営繕宿舎費,"2,040","2,000",40
,,,46,052,1,20,4,00,,かんがい排水事業費,"6,155,044","5,728,782","426,262"
,,,46,052,1,20,4,00,,国営造成施設管理費,"44,690","36,770","7,920"
,,,46,052,1,20,4,00,,総合農地防災事業費,"34,819","27,673","7,146"
,,,46,052,1,20,4,00,,農業農村整備営繕宿舎費,"68,280","66,310","1,970"
,,,41,051,1,20,4,00,,海岸事業調査費,"7,700","7,400",300
,,,41,051,1,20,4,00,,治水事業調査費,"17,298","17,000",298
,,,42,052,1,20,4,00,,道路調査費,"43,000","18,000","25,000"
,,,43,052,1,20,4,00,,港湾事業調査費,"12,000","12,000",0
,,,46,052,1,20,4,00,,農業生産基盤整備事業調査費,"3,197","3,197",0
,,,41,051,1,82,5,00,,治山事業費補助,"318,000","260,000","58,000"
,,,42,052,1,82,5,00,,地域連携道路事業費補助,"2,772,000","2,070,000","702,000"
,,,42,052,1,82,5,00,,道路更新防災等対策事業費補助,"100,000",0,"100,000"
,,,42,052,1,82,5,00,,道路維持費補助,"34,000","241,000","△ 207,000"
,,,43,052,1,82,5,00,,港湾改修費補助,"1,413,468","1,794,600","△ 381,132"
,,,45,086,1,92,5,00,,水道施設整備費補助,"2,500,000","1,808,000","692,000"
,,,46,052,1,82,5,00,,農業生産基盤整備事業費補助,"6,157,086","5,900,191","256,895"
