所管,組織,,,,,,,,                             項目,,"平成29年度
成立予算額(千円)",補正要求,,,"改平成29年度
予算額(千円)"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"119,207",0,"△ 9,240","△ 9,240","109,967"
,,,42,052,1,20,9,06,,諸謝金外14目,"601,134",0,0,0,"601,134"
,,104,,,,,,,沖縄港湾空港整備事業工事諸費,,"984,257",0,"△ 43,544","△ 43,544","940,713"
,,,43,052,1,20,1,02,,職員基本給,"288,950",0,"△ 8,721","△ 8,721","280,229"
,,,43,052,1,20,1,03,,職員諸手当,"177,734",0,"△ 4,704","△ 4,704","173,030"
,,,43,052,1,20,1,05,,退職手当,"56,388",0,"△ 23,702","△ 23,702","32,686"
,,,43,089,1,20,1,05,,児童手当,"6,470",0,△ 85,△ 85,"6,385"
,,,43,052,1,20,3,09,,電子計算機借料,"27,503",0,"△ 1,552","△ 1,552","25,951"
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"81,780",0,"△ 4,780","△ 4,780","77,000"
,,,43,052,1,20,9,06,,諸謝金外13目,"345,432",0,0,0,"345,432"
,,110,,,,,,,沖縄道路環境整備事業工事諸費,,"140,000",0,"△ 3,739","△ 3,739","136,261"
,,,44,052,1,20,1,02,,職員基本給,"41,132",0,"△ 1,225","△ 1,225","39,907"
,,,44,052,1,20,1,03,,職員諸手当,"21,730",0,△ 341,△ 341,"21,389"
,,,44,052,1,20,1,05,,退職手当,"3,804",0,"△ 1,469","△ 1,469","2,335"
,,,44,052,1,20,3,09,,電子計算機借料,"4,028",0,△ 135,△ 135,"3,893"
,,,44,052,1,20,5,16,,国家公務員共済組合負担金,"12,369",0,△ 569,△ 569,"11,800"
,,,44,052,1,20,9,06,,諸謝金外10目,"56,937",0,0,0,"56,937"
,,106,,,,,,,沖縄国営公園事業工事諸費,,"191,836",0,"△ 10,034","△ 10,034","181,802"
,,,45,052,1,20,1,02,,職員基本給,"58,103",0,"△ 4,534","△ 4,534","53,569"
,,,45,052,1,20,1,03,,職員諸手当,"34,896",0,"△ 3,057","△ 3,057","31,839"
,,,45,052,1,20,1,05,,退職手当,"2,917",0,△ 217,△ 217,"2,700"
,,,45,089,1,20,1,05,,児童手当,"1,290",0,△ 455,△ 455,835
,,,45,052,1,20,3,09,,電子計算機借料,"6,195",0,△ 472,△ 472,"5,723"
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"16,591",0,"△ 1,299","△ 1,299","15,292"
,,,45,052,1,20,9,06,,諸謝金外11目,"71,844",0,0,0,"71,844"
,,107,,,,,,,沖縄農業生産基盤整備事業工事諸費,,"837,978",0,"△ 11,623","△ 11,623","826,355"
,,,46,052,1,20,1,02,,職員基本給,"289,041",0,"△ 7,376","△ 7,376","281,665"
,,,46,052,1,20,1,05,,退職手当,"48,745",0,"△ 3,042","△ 3,042","45,703"
,,,46,089,1,20,1,05,,児童手当,"7,320",0,"△ 1,205","△ 1,205","6,115"
,,,46,052,1,20,9,06,,諸謝金外15目,"492,872",0,0,0,"492,872"
,,115,,,,,,,沖縄水産基盤整備事業調査諸費,,"3,796",0,0,0,"3,796"
,宮内庁,,,,,,,,,,"11,217,611",0,"△ 59,090","△ 59,090","11,158,521"
,,111,,,,,,,宮内庁,,"11,217,611",0,"△ 59,090","△ 59,090","11,158,521"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"176,317",0,"△ 8,728","△ 8,728","167,589"
,,,95,016,2,11,1,05,,退職手当,"784,992",0,"△ 50,362","△ 50,362","734,630"
,,,95,016,2,12,9,06,,諸謝金外23目,"10,256,302",0,0,0,"10,256,302"
,公正取引委員会,,,,,,,,,,"11,221,911",0,"△ 429,094","△ 429,094","10,792,817"
,,121,,,,,,,公正取引委員会,,"11,221,911",0,"△ 429,094","△ 429,094","10,792,817"
,,,95,016,2,11,1,02,,職員基本給,"3,995,074",0,"△ 155,197","△ 155,197","3,839,877"
,,,95,016,2,11,1,03,,職員諸手当,"2,031,237",0,"△ 40,797","△ 40,797","1,990,440"
,,,95,016,2,11,1,05,,非常勤職員手当,"340,619",0,"△ 15,135","△ 15,135","325,484"
,,,95,016,2,11,1,05,,休職者給与,"27,467",0,"△ 7,687","△ 7,687","19,780"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"11,695",0,"△ 4,049","△ 4,049","7,646"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"22,580",0,"△ 16,315","△ 16,315","6,265"
,,,95,016,2,11,1,05,,退職手当,"619,140",0,"△ 131,146","△ 131,146","487,994"
,,,95,089,2,11,1,05,,児童手当,"48,620",0,"△ 3,430","△ 3,430","45,190"
,,,95,016,2,12,3,09,,庁費,"557,879",0,"△ 1,831","△ 1,831","556,048"
,,,95,016,2,12,3,09,,消費税転嫁等対策業務庁費,"143,849",0,△ 92,△ 92,"143,757"
,,,95,016,2,12,3,09,,電子計算機等借料,"56,048",0,"△ 4,534","△ 4,534","51,514"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"1,095,216",0,"△ 48,881","△ 48,881","1,046,335"
,,,95,016,2,12,9,06,,諸謝金外23目,"2,272,487",0,0,0,"2,272,487"
,警察庁,,,,,,,,,,"318,521,801","43,532,766","△ 684,686","42,848,080","361,369,881"
,,131,,,,,,,警察庁共通費,,"88,131,274",0,"△ 177,551","△ 177,551","87,953,723"
,,,95,014,2,11,1,05,,退職手当,"8,447,747",0,"△ 132,799","△ 132,799","8,314,948"
,,,95,014,2,12,3,09,,各所修繕,"499,754",0,△ 816,△ 816,"498,938"
,,,95,014,2,72,5,16,,国際刑事警察会議等分担金,"932,392",0,"△ 43,936","△ 43,936","888,456"
,,,95,014,2,12,9,06,,諸謝金外32目,"78,251,381",0,0,0,"78,251,381"
,,132,,,,,,,警察庁施設費,,"8,503,421","2,499,913",0,"2,499,913","11,003,334"
,,,95,014,1,20,2,08,,施設施工旅費,"20,555","2,012",0,"2,012","22,567"
,,,95,014,1,20,3,09,,施設施工庁費,"393,577","100,066",0,"100,066","493,643"
,,,95,014,1,20,4,15,,警察庁施設費,"6,775,898","2,080,541",0,"2,080,541","8,856,439"
,,,95,014,1,20,4,15,,通信施設整備費,"197,548","317,294",0,"317,294","514,842"
,,,95,014,1,20,4,15,,不動産購入費,"1,115,843",0,0,0,"1,115,843"
,,133,,,,,,,生活安全警察費,,"152,303",0,0,0,"152,303"
,,134,,,,,,,刑事警察費,,"185,167",0,0,0,"185,167"
,,135,,,,,,,組織犯罪対策費,,"77,008",0,0,0,"77,008"
,,136,,,,,,,交通警察費,,"17,165,634",0,0,0,"17,165,634"
,,145,,,,,,,交通反則者納金財源交通安全対策特別交付金等交付税及び譲与税配付金特別会計へ繰入,,"62,402,487",0,0,0,"62,402,487"
,,137,,,,,,,警備警察費,,"12,350,920","69,835",0,"69,835","12,420,755"
,,,95,014,2,81,5,16,,千葉県警察成田国際空港警備隊費補助金,"11,870,921","69,835",0,"69,835","11,940,756"
,,,95,014,2,12,9,06,,諸謝金外5目,"479,999",0,0,0,"479,999"
,,138,,,,,,,皇宮警察本部,,"8,044,808",0,"△ 64,069","△ 64,069","7,980,739"
,,,95,014,2,11,1,02,,職員基本給,"4,249,492",0,"△ 58,116","△ 58,116","4,191,376"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"60,413",0,"△ 5,953","△ 5,953","54,460"
,,,95,014,2,12,9,06,,諸謝金外12目,"3,734,903",0,0,0,"3,734,903"
,,140,,,,,,,犯罪被害給付費,,"1,203,457",0,0,0,"1,203,457"
,,141,,,,,,,情報技術犯罪対策費,,"178,798",0,0,0,"178,798"
,,142,,,,,,,科学警察研究所,,"2,299,721",0,"△ 51,598","△ 51,598","2,248,123"
,,,13,014,2,20,1,02,,職員基本給,"627,801",0,"△ 36,097","△ 36,097","591,704"
,,,13,014,2,20,1,03,,職員諸手当,"357,268",0,"△ 15,101","△ 15,101","342,167"
,,,13,089,2,20,1,05,,児童手当,"6,900",0,△ 400,△ 400,"6,500"
,,,13,014,2,20,9,06,,諸謝金外11目,"1,307,752",0,0,0,"1,307,752"
,,143,,,,,,,警察活動基盤整備費,,"117,826,803","40,963,018","△ 391,468","40,571,550","158,398,353"
,,,95,014,2,12,3,09,,警察装備費,"11,193,652","2,050,369",0,"2,050,369","13,244,021"
,,,95,014,2,20,3,09,,車両購入費,"2,851,859","10,097,312",0,"10,097,312","12,949,171"
,,,95,014,2,20,3,09,,警察通信機器整備費,"17,723,386","28,815,337",0,"28,815,337","46,538,723"
,,,95,014,2,12,3,09,,警察電話専用料,"4,091,114",0,"△ 391,468","△ 391,468","3,699,646"
,,,95,014,2,12,9,06,,諸謝金外14目,"81,966,792",0,0,0,"81,966,792"
,個人情報保護委員会,,,,,,,,,,"3,159,285","121,871","△ 54,492","67,379","3,226,664"
,,221,,,,,,,個人情報保護委員会,,"3,159,285","121,871","△ 54,492","67,379","3,226,664"
,,,95,016,2,11,1,02,,職員基本給,"557,494",0,"△ 37,023","△ 37,023","520,471"
,,,95,016,2,11,1,03,,職員諸手当,"272,216",0,"△ 8,154","△ 8,154","264,062"
,,,95,016,2,11,1,05,,委員手当,"13,318",0,"△ 3,697","△ 3,697","9,621"
,,,95,016,2,11,1,05,,非常勤職員手当,"53,729",0,"△ 3,540","△ 3,540","50,189"
,,,95,016,2,11,1,05,,退職手当,"7,970",0,△ 140,△ 140,"7,830"
,,,95,089,2,11,1,05,,児童手当,"6,300",0,"△ 1,910","△ 1,910","4,390"
,,,95,016,2,12,2,08,,職員旅費,"30,764",916,0,916,"31,680"
,,,95,016,2,12,2,08,,委員等旅費,"13,393","1,564",0,"1,564","14,957"
,,,95,016,2,12,3,09,,個人情報保護業務庁費,"441,991","119,391",0,"119,391","561,382"
,,,95,016,2,72,5,16,,国際機関等拠出金,194,0,△ 28,△ 28,166
,,,95,016,2,12,9,06,,諸謝金外9目,"1,761,916",0,0,0,"1,761,916"
,金融庁,,,,,,,,,,"24,369,584",0,"△ 434,061","△ 434,061","23,935,523"
,,151,,,,,,,金融庁共通費,,"22,413,193",0,"△ 330,597","△ 330,597","22,082,596"
,,,95,016,2,11,1,02,,職員基本給,"8,067,571",0,"△ 124,779","△ 124,779","7,942,792"
,,,95,016,2,11,1,05,,非常勤職員手当,"546,949",0,"△ 19,828","△ 19,828","527,121"
,,,95,016,2,11,1,05,,休職者給与,"29,776",0,"△ 8,802","△ 8,802","20,974"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"31,394",0,"△ 9,042","△ 9,042","22,352"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"49,467",0,"△ 4,190","△ 4,190","45,277"
,,,95,016,2,15,1,05,,公務災害補償費,"38,507",0,"△ 1,855","△ 1,855","36,652"
,,,95,016,2,11,1,05,,退職手当,"803,185",0,"△ 107,950","△ 107,950","695,235"
,,,95,089,2,11,1,05,,児童手当,"95,620",0,"△ 9,335","△ 9,335","86,285"
,,,95,016,2,12,3,09,,庁費,"871,978",0,△ 123,△ 123,"871,855"
,,,95,016,2,12,3,09,,情報処理業務庁費,"2,037,078",0,"△ 6,069","△ 6,069","2,031,009"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"2,201,940",0,"△ 37,742","△ 37,742","2,164,198"
,,,95,016,2,72,5,16,,証券監督者国際機構等分担金,"44,039",0,△ 882,△ 882,"43,157"
,,,95,016,2,12,9,06,,諸謝金外19目,"7,595,689",0,0,0,"7,595,689"
,,152,,,,,,,金融政策費,,"1,956,391",0,"△ 103,464","△ 103,464","1,852,927"
,,,95,016,2,11,1,05,,委員手当,"37,781",0,"△ 3,166","△ 3,166","34,615"
,,,95,016,2,11,1,05,,非常勤職員手当,"56,339",0,"△ 4,351","△ 4,351","51,988"
,,,95,016,2,12,2,08,,金融機関等検査旅費,"304,448",0,"△ 64,844","△ 64,844","239,604"
,,,95,016,2,12,3,09,,情報処理業務庁費,"782,519",0,"△ 31,103","△ 31,103","751,416"
,,,95,016,2,12,9,06,,諸謝金外10目,"775,304",0,0,0,"775,304"
,消費者庁,,,,,,,,,,"12,168,753","1,200,000","△ 87,255","1,112,745","13,281,498"
,,161,,,,,,,消費者庁共通費,,"4,395,081",0,"△ 84,558","△ 84,558","4,310,523"
,,,95,016,2,11,1,02,,職員基本給,"1,669,015",0,"△ 53,116","△ 53,116","1,615,899"
,,,95,016,2,11,1,03,,職員諸手当,"826,007",0,"△ 7,972","△ 7,972","818,035"
,,,95,016,2,11,1,05,,委員手当,"17,063",0,"△ 1,835","△ 1,835","15,228"
,,,95,016,2,11,1,05,,休職者給与,"14,427",0,"△ 8,818","△ 8,818","5,609"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"8,863",0,"△ 3,012","△ 3,012","5,851"
,,,95,016,2,11,1,05,,退職手当,"168,499",0,"△ 7,045","△ 7,045","161,454"
,,,95,089,2,11,1,05,,児童手当,"15,180",0,"△ 2,760","△ 2,760","12,420"
,,,95,016,2,12,9,06,,諸謝金外13目,"1,676,027",0,0,0,"1,676,027"
,,162,,,,,,,消費者政策費,,"4,539,515","1,200,000","△ 2,697","1,197,303","5,736,818"
,,,95,016,2,11,1,05,,非常勤職員手当,"360,362",0,"△ 2,697","△ 2,697","357,665"
,,,95,016,2,81,5,16,,地方消費者行政推進交付金,"3,000,000","1,200,000",0,"1,200,000","4,200,000"
,,,95,016,2,12,9,06,,諸謝金外9目,"1,179,153",0,0,0,"1,179,153"
,,163,,,,,,,独立行政法人国民生活センター運営費,,"3,234,157",0,0,0,"3,234,157"
総務省,総務本省,,,,,,,,,,"16,144,509,787","24,641,652","△ 690,961","23,950,691","16,168,460,478"
,,001,,,,,,,総務本省共通費,,"40,495,282",0,"△ 572,024","△ 572,024","39,923,258"
,,,95,016,2,11,1,02,,職員基本給,"12,501,430",0,"△ 41,943","△ 41,943","12,459,487"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"352,277",0,"△ 113,005","△ 113,005","239,272"
,,,95,016,2,11,1,05,,退職手当,"5,399,249",0,"△ 417,035","△ 417,035","4,982,214"
,,,95,016,2,72,5,16,,アジア地域行政会議等分担金,"1,091",0,△ 41,△ 41,"1,050"
,,,95,016,2,12,9,06,,諸謝金外28目,"22,241,235",0,0,0,"22,241,235"
,,002,,,,,,,総務本省施設費,,"1,211,643",0,0,0,"1,211,643"
,,004,,,,,,,行政管理実施費,,"131,173",0,0,0,"131,173"
,,005,,,,,,,行政評価等実施費,,"138,245",0,0,0,"138,245"
,,006,,,,,,,地方行政制度整備費,,"412,138",0,0,0,"412,138"
,,007,,,,,,,地域振興費,,"4,097,676",0,0,0,"4,097,676"
,,008,,,,,,,地方財政制度整備費,,"50,770",0,0,0,"50,770"
,,009,,,,,,,地方交付税交付金,,"15,434,303,800",0,0,0,"15,434,303,800"
,,010,,,,,,,地方特例交付金,,"132,800,000",0,0,0,"132,800,000"
,,011,,,,,,,地方税制度整備費,,"39,162",0,0,0,"39,162"
,,012,,,,,,,選挙制度等整備費,,"201,283",0,0,0,"201,283"
,,013,,,,,,,電子政府・電子自治体推進費,,"46,549,846","11,362,496",0,"11,362,496","57,912,342"
,,,95,016,2,12,3,09,,情報処理業務庁費,"31,786,941","1,364,341",0,"1,364,341","33,151,282"
,,,95,016,2,82,5,16,,社会保障・税番号制度システム整備費補助金,"23,760","9,998,155",0,"9,998,155","10,021,915"
,,,95,016,2,12,9,06,,諸謝金外6目,"14,739,145",0,0,0,"14,739,145"
,,014,,,,,,,情報通信技術研究開発推進費,,"7,318,965",0,0,0,"7,318,965"
,,015,,,,,,,国立研究開発法人情報通信研究機構運営費,,"27,301,501","6,094,864",0,"6,094,864","33,396,365"
,,,13,063,2,30,5,16,,国立研究開発法人情報通信研究機構運営費交付金,"27,301,501","6,094,864",0,"6,094,864","33,396,365"
,,016,,,,,,,国立研究開発法人情報通信研究機構施設整備費,,"43,000",0,0,0,"43,000"
,,017,,,,,,,情報通信技術高度利活用推進費,,"4,754,906","2,519,032",0,"2,519,032","7,273,938"
,,,95,063,2,12,9,06,,諸謝金,"15,623",241,0,241,"15,864"
,,,95,063,2,12,2,08,,職員旅費,"25,906",125,0,125,"26,031"
,,,95,063,2,12,2,08,,委員等旅費,"11,224",110,0,110,"11,334"
,,,95,063,2,12,3,09,,情報通信技術研究開発調査費,"2,075,053","1,638,617",0,"1,638,617","3,713,670"
,,,95,063,2,30,5,16,,情報通信利用促進支援事業費補助金,"621,831","879,939",0,"879,939","1,501,770"
,,,95,063,2,12,3,09,,情報処理業務庁費外4目,"2,005,269",0,0,0,"2,005,269"
,,020,,,,,,,情報通信技術利用環境整備費,,"5,905,742","2,029,603",0,"2,029,603","7,935,345"
,,,95,063,2,12,9,06,,諸謝金,"10,040",196,0,196,"10,236"
,,,95,063,2,12,2,08,,職員旅費,696,256,0,256,952
,,,95,063,2,12,2,08,,委員等旅費,"3,446",109,0,109,"3,555"
,,,95,063,1,82,5,16,,放送ネットワーク整備支援事業費補助金,"1,009,034","1,499,167",0,"1,499,167","2,508,201"
,,,95,063,2,82,5,16,,情報通信基盤整備推進補助金,"670,267","529,875",0,"529,875","1,200,142"
,,,95,063,2,12,3,09,,庁費外4目,"4,212,259",0,0,0,"4,212,259"
,,021,,,,,,,電波利用料財源電波監視等実施費,,"58,545,904","600,000","△ 62,945","537,055","59,082,959"
,,,95,063,2,11,1,02,,職員基本給,"158,438",0,"△ 12,447","△ 12,447","145,991"
,,,95,063,2,11,1,03,,職員諸手当,"83,837",0,"△ 4,742","△ 4,742","79,095"
,,,95,063,2,11,1,05,,退職手当,"415,381",0,"△ 39,757","△ 39,757","375,624"
,,,95,089,2,11,1,05,,児童手当,"2,490",0,△ 580,△ 580,"1,910"
,,,95,063,2,12,3,09,,電波監視等業務庁費,"19,559,942","600,000",0,"600,000","20,159,942"
,,,95,063,2,11,5,16,,国家公務員共済組合負担金,"501,952",0,"△ 5,302","△ 5,302","496,650"
,,,95,063,2,72,5,16,,国際電気通信連合等拠出金,"68,377",0,△ 117,△ 117,"68,260"
,,,95,063,2,12,9,06,,諸謝金外16目,"37,755,487",0,0,0,"37,755,487"
,,022,,,,,,,情報通信国際戦略推進費,,"1,732,961","499,998",0,"499,998","2,232,959"
,,,95,063,2,12,2,08,,職員旅費,"47,279","11,944",0,"11,944","59,223"
,,,95,063,2,12,3,09,,情報通信技術研究開発調査費,"592,909","488,054",0,"488,054","1,080,963"
,,,95,063,2,12,9,06,,諸謝金外9目,"1,092,773",0,0,0,"1,092,773"
,,023,,,,,,,郵政行政推進費,,"428,926",0,"△ 1,676","△ 1,676","427,250"
,,,95,063,2,72,5,16,,政府開発援助万国郵便連合分担金,"40,846",0,△ 273,△ 273,"40,573"
,,,95,063,2,72,5,16,,万国郵便連合等分担金,"224,268",0,"△ 1,403","△ 1,403","222,865"
,,,95,016,2,12,9,06,,諸謝金外4目,"163,812",0,0,0,"163,812"
,,024,,,,,,,一般戦災死没者追悼等事業費,,"565,113",0,0,0,"565,113"
,,026,,,,,,,恩給費,,"280,399,634",0,"△ 54,316","△ 54,316","280,345,318"
,,,28,099,2,11,1,02,,職員基本給,"353,241",0,"△ 6,614","△ 6,614","346,627"
,,,28,099,2,11,1,03,,職員諸手当,"189,122",0,"△ 4,368","△ 4,368","184,754"
,,,28,099,2,11,1,04,,超過勤務手当,"19,655",0,"△ 14,653","△ 14,653","5,002"
,,,28,099,2,11,1,05,,委員手当,"1,697",0,△ 280,△ 280,"1,417"
,,,28,099,2,11,1,05,,非常勤職員手当,"8,529",0,△ 12,△ 12,"8,517"
,,,28,099,2,11,1,05,,短時間勤務職員給与,"211,334",0,"△ 28,074","△ 28,074","183,260"
,,,28,089,2,11,1,05,,児童手当,700,0,△ 315,△ 315,385
,,,28,099,2,12,9,06,,諸謝金外9目,"279,615,356",0,0,0,"279,615,356"
,,027,,,,,,,統計調査費,,"22,073,265","1,535,659",0,"1,535,659","23,608,924"
,,,95,016,2,12,3,09,,統計調査費,"5,495,304","1,535,659",0,"1,535,659","7,030,963"
,,,95,016,2,12,9,06,,諸謝金外14目,"16,577,961",0,0,0,"16,577,961"
,,028,,,,,,,独立行政法人統計センター運営費,,"7,671,618",0,0,0,"7,671,618"
,,029,,,,,,,政党助成費,,"31,797,234",0,0,0,"31,797,234"
,,030,,,,,,,国有提供施設等所在市町村助成交付金,,"28,340,000",0,0,0,"28,340,000"
,,031,,,,,,,施設等所在市町村調整交付金,,"7,200,000",0,0,0,"7,200,000"
,管区行政評価局,,,,,,,,,,"7,602,091",0,"△ 278,874","△ 278,874","7,323,217"
,,041,,,,,,,管区行政評価局共通費,,"6,708,803",0,"△ 278,874","△ 278,874","6,429,929"
,,,95,016,2,11,1,02,,職員基本給,"3,415,111",0,"△ 88,347","△ 88,347","3,326,764"
,,,95,016,2,11,1,03,,職員諸手当,"1,811,110",0,"△ 16,880","△ 16,880","1,794,230"
,,,95,016,2,11,1,05,,非常勤職員手当,"259,746",0,"△ 6,004","△ 6,004","253,742"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"401,664",0,"△ 166,163","△ 166,163","235,501"
,,,95,089,2,11,1,05,,児童手当,"35,475",0,"△ 1,480","△ 1,480","33,995"
,,,95,016,2,12,9,06,,諸謝金外9目,"785,697",0,0,0,"785,697"
,,042,,,,,,,行政評価等実施費,,"893,288",0,0,0,"893,288"
,総合通信局,,,,,,,,,,"11,959,737",0,"△ 425,471","△ 425,471","11,534,266"
,,051,,,,,,,総合通信局共通費,,"8,437,572",0,"△ 316,144","△ 316,144","8,121,428"
,,,95,063,2,11,1,02,,職員基本給,"4,701,116",0,"△ 121,132","△ 121,132","4,579,984"
,,,95,063,2,11,1,03,,職員諸手当,"2,280,010",0,"△ 26,148","△ 26,148","2,253,862"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"389,544",0,"△ 160,579","△ 160,579","228,965"
,,,95,089,2,11,1,05,,児童手当,"40,890",0,"△ 8,285","△ 8,285","32,605"
,,,95,063,2,12,9,06,,諸謝金外10目,"1,026,012",0,0,0,"1,026,012"
,,052,,,,,,,情報通信技術高度利活用等推進費,,"62,180",0,0,0,"62,180"
,,053,,,,,,,電波利用料財源電波監視等実施費,,"3,459,985",0,"△ 109,327","△ 109,327","3,350,658"
,,,95,063,2,11,1,02,,職員基本給,"1,369,396",0,"△ 57,573","△ 57,573","1,311,823"
,,,95,063,2,11,1,03,,職員諸手当,"643,830",0,"△ 23,558","△ 23,558","620,272"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"37,657",0,"△ 25,431","△ 25,431","12,226"
,,,95,089,2,11,1,05,,児童手当,"14,550",0,"△ 2,765","△ 2,765","11,785"
,,,95,063,2,12,9,06,,諸謝金外10目,"1,394,552",0,0,0,"1,394,552"
,公害等調整委員会,,,,,,,,,,"557,634",0,"△ 19,127","△ 19,127","538,507"
,,061,,,,,,,公害等調整委員会,,"557,634",0,"△ 19,127","△ 19,127","538,507"
,,,95,016,2,11,1,02,,職員基本給,"275,928",0,"△ 6,006","△ 6,006","269,922"
,,,95,016,2,11,1,03,,職員諸手当,"141,702",0,"△ 1,483","△ 1,483","140,219"
,,,95,016,2,11,1,04,,超過勤務手当,"19,451",0,"△ 10,365","△ 10,365","9,086"
,,,95,016,2,11,1,05,,委員手当,"6,375",0,△ 753,△ 753,"5,622"
,,,95,089,2,11,1,05,,児童手当,"2,210",0,△ 520,△ 520,"1,690"
,,,95,016,2,12,9,06,,諸謝金外9目,"111,968",0,0,0,"111,968"
,消防庁,,,,,,,,,,"12,579,822","2,848,600","△ 44,191","2,804,409","15,384,231"
,,071,,,,,,,消防庁共通費,,"2,257,364",0,"△ 43,852","△ 43,852","2,213,512"
,,,95,014,2,11,1,02,,職員基本給,"905,067",0,"△ 31,144","△ 31,144","873,923"
