所管,組織,,,,,,,,                             項目,,"平成27年度
成立予算額(千円)",補正要求,,,"改平成27年度
予算額(千円)"
,,,42,052,1,20,1,02,,職員基本給,"414,092",0,△ 622,△ 622,"413,470"
,,,42,052,1,20,1,05,,退職手当,"172,488",0,"△ 73,351","△ 73,351","99,137"
,,,42,089,1,11,1,05,,児童手当,"12,780",0,"△ 1,485","△ 1,485","11,295"
,,,42,052,1,20,3,09,,電子計算機借料,"42,432",0,"△ 1,761","△ 1,761","40,671"
,,,42,052,1,20,5,16,,国家公務員共済組合負担金,"106,614",0,"△ 3,927","△ 3,927","102,687"
,,,42,052,1,20,9,06,,諸謝金外15目,"779,594",0,0,0,"779,594"
,,104,,,,,,,沖縄港湾空港整備事業工事諸費,,"993,094",0,"△ 23,388","△ 23,388","969,706"
,,,43,052,1,20,1,02,,職員基本給,"292,372",0,"△ 6,415","△ 6,415","285,957"
,,,43,052,1,20,1,03,,職員諸手当,"166,980",0,"△ 4,928","△ 4,928","162,052"
,,,43,052,1,20,1,05,,退職手当,"79,041",0,"△ 2,177","△ 2,177","76,864"
,,,43,089,1,11,1,05,,児童手当,"8,640",0,"△ 2,060","△ 2,060","6,580"
,,,43,052,1,20,3,09,,電子計算機借料,"28,753",0,"△ 4,914","△ 4,914","23,839"
,,,43,052,1,20,5,16,,国家公務員共済組合負担金,"72,036",0,"△ 2,894","△ 2,894","69,142"
,,,43,052,1,20,9,06,,諸謝金外13目,"345,272",0,0,0,"345,272"
,,110,,,,,,,沖縄道路環境整備事業工事諸費,,"145,000",0,"△ 16,378","△ 16,378","128,622"
,,,44,052,1,20,1,02,,職員基本給,"45,805",0,"△ 6,824","△ 6,824","38,981"
,,,44,052,1,20,1,03,,職員諸手当,"23,654",0,"△ 4,863","△ 4,863","18,791"
,,,44,052,1,20,1,05,,退職手当,"2,097",0,△ 914,△ 914,"1,183"
,,,44,089,1,11,1,05,,児童手当,"2,040",0,"△ 1,145","△ 1,145",895
,,,44,052,1,20,3,09,,電子計算機借料,"4,594",0,△ 242,△ 242,"4,352"
,,,44,052,1,20,5,16,,国家公務員共済組合負担金,"12,092",0,"△ 2,390","△ 2,390","9,702"
,,,44,052,1,20,9,06,,諸謝金外9目,"54,718",0,0,0,"54,718"
,,106,,,,,,,沖縄国営公園事業工事諸費,,"221,317",0,"△ 8,318","△ 8,318","212,999"
,,,45,052,1,20,1,02,,職員基本給,"63,551",0,"△ 2,329","△ 2,329","61,222"
,,,45,052,1,20,1,03,,職員諸手当,"34,927",0,"△ 1,818","△ 1,818","33,109"
,,,45,052,1,20,1,05,,退職手当,"23,757",0,△ 796,△ 796,"22,961"
,,,45,089,1,11,1,05,,児童手当,"2,400",0,△ 550,△ 550,"1,850"
,,,45,052,1,20,3,09,,電子計算機借料,"9,065",0,"△ 2,765","△ 2,765","6,300"
,,,45,052,1,20,5,16,,国家公務員共済組合負担金,"14,973",0,△ 60,△ 60,"14,913"
,,,45,052,1,20,9,06,,諸謝金外11目,"72,644",0,0,0,"72,644"
,,107,,,,,,,沖縄農業生産基盤保全管理・整備事業等工事諸費,,"744,110",0,"△ 28,892","△ 28,892","715,218"
,,,46,052,1,20,1,02,,職員基本給,"301,395",0,"△ 14,068","△ 14,068","287,327"
,,,46,052,1,20,1,03,,職員諸手当,"193,188",0,"△ 7,922","△ 7,922","185,266"
,,,46,052,1,15,1,05,,公務災害補償費,662,0,△ 626,△ 626,36
,,,46,052,1,20,1,05,,退職手当,"5,209",0,"△ 2,264","△ 2,264","2,945"
,,,46,089,1,11,1,05,,児童手当,"10,120",0,"△ 2,265","△ 2,265","7,855"
,,,46,052,1,20,5,16,,国家公務員共済組合負担金,"69,938",0,"△ 1,747","△ 1,747","68,191"
,,,46,052,1,20,9,06,,諸謝金外11目,"163,598",0,0,0,"163,598"
,,115,,,,,,,沖縄水産基盤整備事業調査諸費,,"3,863",0,0,0,"3,863"
,公正取引委員会,,,,,,,,,,"10,739,308",0,"△ 243,748","△ 243,748","10,495,560"
,,121,,,,,,,公正取引委員会,,"10,739,308",0,"△ 243,748","△ 243,748","10,495,560"
,,,95,016,2,11,1,02,,職員基本給,"3,867,043",0,"△ 135,398","△ 135,398","3,731,645"
,,,95,016,2,11,1,03,,職員諸手当,"1,887,034",0,"△ 44,254","△ 44,254","1,842,780"
,,,95,016,2,11,1,05,,非常勤職員手当,"358,583",0,"△ 11,850","△ 11,850","346,733"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"13,246",0,"△ 8,990","△ 8,990","4,256"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"14,979",0,"△ 4,645","△ 4,645","10,334"
,,,95,089,2,11,1,05,,児童手当,"48,180",0,"△ 2,445","△ 2,445","45,735"
,,,95,016,2,12,3,09,,庁費,"525,843",0,△ 114,△ 114,"525,729"
,,,95,016,2,12,3,09,,情報処理業務庁費,"79,524",0,"△ 7,448","△ 7,448","72,076"
,,,95,016,2,12,3,09,,電子計算機等借料,"57,469",0,△ 872,△ 872,"56,597"
,,,95,016,2,12,3,09,,審査活動費,"212,425",0,"△ 9,097","△ 9,097","203,328"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"968,203",0,"△ 18,635","△ 18,635","949,568"
,,,95,016,2,12,9,06,,諸謝金外24目,"2,706,779",0,0,0,"2,706,779"
,警察庁,,,,,,,,,,"321,550,812","10,243,718","△ 513,192","9,730,526","331,281,338"
,,131,,,,,,,警察庁共通費,,"87,972,041",0,"△ 74,462","△ 74,462","87,897,579"
,,,95,014,2,11,1,02,,職員基本給,"35,605,378",0,"△ 72,404","△ 72,404","35,532,974"
,,,95,014,2,72,5,16,,国際刑事警察会議等分担金,"1,056,154",0,"△ 2,058","△ 2,058","1,054,096"
,,,95,014,2,12,9,06,,諸謝金外33目,"51,310,509",0,0,0,"51,310,509"
,,132,,,,,,,警察庁施設費,,"9,481,589",0,0,0,"9,481,589"
,,133,,,,,,,生活安全警察費,,"124,391",0,0,0,"124,391"
,,134,,,,,,,刑事警察費,,"214,883",0,0,0,"214,883"
,,135,,,,,,,組織犯罪対策費,,"94,389",0,0,0,"94,389"
,,136,,,,,,,交通警察費,,"17,902,087",0,0,0,"17,902,087"
,,145,,,,,,,交通反則者納金財源交通安全対策特別交付金等交付税及び譲与税配付金特別会計へ繰入,,"67,347,717",0,0,0,"67,347,717"
,,137,,,,,,,警備警察費,,"12,182,880","143,642",0,"143,642","12,326,522"
,,,95,014,2,81,5,16,,千葉県警察成田国際空港警備隊費補助金,"11,561,574","143,642",0,"143,642","11,705,216"
,,,95,014,2,12,9,06,,諸謝金外5目,"621,306",0,0,0,"621,306"
,,138,,,,,,,皇宮警察本部,,"7,942,897",0,"△ 51,255","△ 51,255","7,891,642"
,,,95,014,2,11,1,02,,職員基本給,"4,227,044",0,"△ 45,702","△ 45,702","4,181,342"
,,,95,014,2,11,1,05,,短時間勤務職員給与,"42,203",0,"△ 5,553","△ 5,553","36,650"
,,,95,014,2,12,9,06,,諸謝金外12目,"3,673,650",0,0,0,"3,673,650"
,,139,,,,,,,船舶建造費,,"185,760",0,0,0,"185,760"
,,140,,,,,,,犯罪被害給付費,,"1,439,148",0,0,0,"1,439,148"
,,141,,,,,,,情報技術犯罪対策費,,"229,703",0,0,0,"229,703"
,,142,,,,,,,科学警察研究所,,"2,092,400",0,"△ 60,768","△ 60,768","2,031,632"
,,,13,014,2,11,1,02,,職員基本給,"610,419",0,"△ 39,572","△ 39,572","570,847"
,,,13,014,2,11,1,03,,職員諸手当,"340,016",0,"△ 18,388","△ 18,388","321,628"
,,,13,014,2,11,1,05,,非常勤職員手当,"1,919",0,△ 18,△ 18,"1,901"
,,,13,014,2,11,1,05,,短時間勤務職員給与,"20,166",0,"△ 2,250","△ 2,250","17,916"
,,,13,089,2,11,1,05,,児童手当,"7,355",0,△ 540,△ 540,"6,815"
,,,13,014,2,12,9,06,,諸謝金外11目,"1,112,525",0,0,0,"1,112,525"
,,143,,,,,,,警察活動基盤整備費,,"114,340,927","10,100,076","△ 326,707","9,773,369","124,114,296"
,,,95,014,2,12,2,08,,活動旅費,"7,838,030","228,842",0,"228,842","8,066,872"
,,,95,014,2,12,3,09,,情報処理業務庁費,"1,236,014",0,"△ 113,520","△ 113,520","1,122,494"
,,,95,014,2,12,3,09,,警察装備費,"11,937,368","4,320,956",0,"4,320,956","16,258,324"
,,,95,014,2,20,3,09,,車両購入費,"4,832,556","3,127,660",0,"3,127,660","7,960,216"
,,,95,014,2,20,3,09,,警察通信機器整備費,"9,967,857","2,422,618",0,"2,422,618","12,390,475"
,,,95,014,2,12,3,09,,電子計算機等借料,"11,477,295",0,"△ 5,711","△ 5,711","11,471,584"
,,,95,014,2,20,4,15,,航空機購入費,"4,630,750",0,"△ 207,476","△ 207,476","4,423,274"
,,,95,014,2,12,9,06,,諸謝金外12目,"62,421,057",0,0,0,"62,421,057"
,特定個人情報保護委員会,,,,,,,,,,"864,727",0,"△ 27,865","△ 27,865","836,862"
,,201,,,,,,,特定個人情報保護委員会,,"864,727",0,"△ 27,865","△ 27,865","836,862"
,,,95,016,2,11,1,02,,職員基本給,"252,134",0,"△ 19,409","△ 19,409","232,725"
,,,95,016,2,11,1,05,,委員手当,"9,153",0,"△ 4,942","△ 4,942","4,211"
,,,95,016,2,11,1,05,,非常勤職員手当,"30,434",0,"△ 2,789","△ 2,789","27,645"
,,,95,089,2,11,1,05,,児童手当,"3,270",0,△ 725,△ 725,"2,545"
,,,95,016,2,12,9,06,,諸謝金外13目,"569,736",0,0,0,"569,736"
,個人情報保護委員会,,,,,,,,,,0,"128,000",0,"128,000","128,000"
,,221,,,,,,,個人情報保護委員会,,0,"128,000",0,"128,000","128,000"
,,,95,016,2,12,3,09,,情報処理業務庁費,0,"75,000",0,"75,000","75,000"
,,,95,016,2,12,3,09,,個人情報保護業務庁費,0,"53,000",0,"53,000","53,000"
,金融庁,,,,,,,,,,"23,547,684","2,449,538","△ 361,583","2,087,955","25,635,639"
,,151,,,,,,,金融庁共通費,,"21,532,249","247,865","△ 270,602","△ 22,737","21,509,512"
,,,95,016,2,11,1,02,,職員基本給,"7,888,176",0,"△ 35,665","△ 35,665","7,852,511"
,,,95,016,2,11,1,05,,非常勤職員手当,"457,441",0,"△ 30,657","△ 30,657","426,784"
,,,95,016,2,11,1,05,,退職手当,"698,642",0,"△ 7,861","△ 7,861","690,781"
,,,95,016,2,12,3,09,,庁費,"954,853",0,"△ 59,984","△ 59,984","894,869"
,,,95,016,2,12,3,09,,情報処理業務庁費,"2,045,786","247,865","△ 43,304","204,561","2,250,347"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"2,057,176",0,"△ 92,349","△ 92,349","1,964,827"
,,,95,016,2,72,5,16,,証券監督者国際機構等分担金,"38,267",0,△ 782,△ 782,"37,485"
,,,95,016,2,12,9,06,,諸謝金外23目,"7,391,908",0,0,0,"7,391,908"
,,152,,,,,,,金融政策費,,"2,015,435","2,201,673","△ 90,981","2,110,692","4,126,127"
,,,95,016,2,11,1,05,,委員手当,"36,058",0,"△ 4,298","△ 4,298","31,760"
,,,95,016,2,11,1,05,,非常勤職員手当,"46,861",0,"△ 5,519","△ 5,519","41,342"
,,,95,016,2,12,9,06,,諸謝金,"202,898","9,100","△ 5,958","3,142","206,040"
,,,95,016,2,12,2,08,,職員旅費,"106,062","3,673",0,"3,673","109,735"
,,,95,016,2,12,2,08,,金融機関等検査旅費,"390,804",0,"△ 75,206","△ 75,206","315,598"
,,,95,016,2,12,3,09,,情報処理業務庁費,"820,657","2,188,900",0,"2,188,900","3,009,557"
,,,50,015,2,12,9,06,,政府開発援助諸謝金外8目,"412,095",0,0,0,"412,095"
,消費者庁,,,,,,,,,,"11,999,212","2,000,000","△ 139,767","1,860,233","13,859,445"
,,161,,,,,,,消費者庁共通費,,"4,802,128",0,"△ 124,007","△ 124,007","4,678,121"
,,,95,016,2,11,1,05,,非常勤職員手当,"131,769",0,"△ 10,660","△ 10,660","121,109"
,,,95,016,2,11,1,05,,退職手当,"206,991",0,"△ 113,347","△ 113,347","93,644"
,,,95,016,2,12,9,06,,諸謝金外17目,"4,463,368",0,0,0,"4,463,368"
,,162,,,,,,,消費者政策費,,"4,346,241","2,000,000","△ 15,760","1,984,240","6,330,481"
,,,95,016,2,11,1,05,,非常勤職員手当,"328,591",0,"△ 15,760","△ 15,760","312,831"
,,,95,016,2,81,5,16,,地方消費者行政推進交付金,"3,000,000","2,000,000",0,"2,000,000","5,000,000"
,,,95,016,2,12,9,06,,諸謝金外9目,"1,017,650",0,0,0,"1,017,650"
,,163,,,,,,,独立行政法人国民生活センター運営費,,"2,850,843",0,0,0,"2,850,843"
総務省,総務本省,,,,,,,,,,"16,308,234,234","1,327,581,773","△ 1,290,298","1,326,291,475","17,634,525,709"
,,001,,,,,,,総務本省共通費,,"39,877,797",0,"△ 1,181,394","△ 1,181,394","38,696,403"
,,,95,016,2,11,1,02,,職員基本給,"12,059,101",0,"△ 158,797","△ 158,797","11,900,304"
,,,95,016,2,11,1,05,,委員手当,"55,608",0,"△ 6,458","△ 6,458","49,150"
,,,95,016,2,11,1,05,,非常勤職員手当,"93,377",0,"△ 28,621","△ 28,621","64,756"
,,,95,016,2,11,1,05,,休職者給与,"214,280",0,"△ 18,703","△ 18,703","195,577"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"71,695",0,"△ 9,520","△ 9,520","62,175"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"214,572",0,"△ 35,846","△ 35,846","178,726"
,,,95,016,2,11,1,05,,退職手当,"5,688,424",0,"△ 835,817","△ 835,817","4,852,607"
,,,95,016,2,12,2,08,,参考人等旅費,231,0,△ 118,△ 118,113
,,,95,016,2,12,3,09,,土地建物借料,"38,845",0,"△ 20,494","△ 20,494","18,351"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"6,453,222",0,"△ 66,989","△ 66,989","6,386,233"
,,,95,016,2,72,5,16,,経済協力開発機構拠出金,"1,520",0,△ 31,△ 31,"1,489"
,,,95,016,2,12,9,06,,諸謝金外23目,"14,986,922",0,0,0,"14,986,922"
,,002,,,,,,,総務本省施設費,,"72,176",0,0,0,"72,176"
,,004,,,,,,,行政管理実施費,,"154,025",0,0,0,"154,025"
,,005,,,,,,,行政評価等実施費,,"145,420",0,0,0,"145,420"
,,006,,,,,,,地方行政制度整備費,,"2,927,695",0,0,0,"2,927,695"
,,007,,,,,,,地域振興費,,"3,833,554",0,0,0,"3,833,554"
,,008,,,,,,,地方財政制度整備費,,"48,533",0,0,0,"48,533"
,,009,,,,,,,地方交付税交付金,,"15,416,869,152","1,265,066,079",0,"1,265,066,079","16,681,935,231"
,,,31,021,2,30,6,22,,交付税及び譲与税配付金特別会計へ繰入,"15,416,869,152","1,265,066,079",0,"1,265,066,079","16,681,935,231"
,,010,,,,,,,地方特例交付金,,"118,868,000",0,0,0,"118,868,000"
,,011,,,,,,,地方税制度整備費,,"29,885",0,0,0,"29,885"
,,012,,,,,,,選挙制度等整備費,,"185,322",0,0,0,"185,322"
,,013,,,,,,,電子政府・電子自治体推進費,,"79,328,332","56,734,388",0,"56,734,388","136,062,720"
,,,95,016,2,12,3,09,,情報処理業務庁費,"16,413,821","3,376,307",0,"3,376,307","19,790,128"
,,,95,016,2,86,5,16,,個人番号カード交付事業費補助金,"44,318,914","21,350,714",0,"21,350,714","65,669,628"
,,,95,016,2,86,5,16,,個人番号カード交付事務費補助金,"4,004,841","6,508,773",0,"6,508,773","10,513,614"
,,,95,016,2,82,5,16,,地方公共団体情報セキュリティ強化対策費補助金,0,"25,498,594",0,"25,498,594","25,498,594"
,,,95,016,2,12,9,06,,諸謝金外7目,"14,590,756",0,0,0,"14,590,756"
,,014,,,,,,,情報通信技術研究開発推進費,,"5,309,733",0,0,0,"5,309,733"
,,015,,,,,,,国立研究開発法人情報通信研究機構運営費,,"27,387,157","2,296,504",0,"2,296,504","29,683,661"
,,,13,063,2,30,5,16,,国立研究開発法人情報通信研究機構運営費交付金,"27,387,157","2,296,504",0,"2,296,504","29,683,661"
,,016,,,,,,,国立研究開発法人情報通信研究機構施設整備費,,"49,000",0,0,0,"49,000"
,,017,,,,,,,情報通信技術高度利活用推進費,,"5,078,145","1,789,029",0,"1,789,029","6,867,174"
,,,95,063,2,12,9,06,,諸謝金,"12,576",478,0,478,"13,054"
,,,95,063,2,12,3,09,,情報通信技術研究開発調査費,"3,694,340","1,219,218",0,"1,219,218","4,913,558"
,,,95,063,2,12,5,14,,情報通信技術研究開発委託費,"29,798","270,000",0,"270,000","299,798"
,,,95,063,1,82,5,16,,地域公共ネットワーク等強じん化事業費補助金,"326,688","299,333",0,"299,333","626,021"
,,,95,063,2,12,2,08,,職員旅費外5目,"1,014,743",0,0,0,"1,014,743"
,,020,,,,,,,情報通信技術利用環境整備費,,"4,699,353","919,709",0,"919,709","5,619,062"
,,,95,063,2,40,5,16,,日本放送協会交付金,"3,543,995","99,874",0,"99,874","3,643,869"
,,,95,063,2,82,5,16,,情報通信利用環境整備推進交付金,"433,000","819,835",0,"819,835","1,252,835"
,,,95,063,2,12,9,06,,諸謝金外4目,"722,358",0,0,0,"722,358"
,,021,,,,,,,電波利用料財源電波監視等実施費,,"63,999,614",0,"△ 37,388","△ 37,388","63,962,226"
,,,95,063,2,11,1,05,,退職手当,"477,930",0,"△ 25,501","△ 25,501","452,429"
,,,95,063,2,11,5,16,,国家公務員共済組合負担金,"525,723",0,"△ 9,734","△ 9,734","515,989"
,,,95,063,2,72,5,16,,国際電気通信連合等拠出金,"24,360",0,"△ 2,153","△ 2,153","22,207"
,,,95,063,2,12,9,06,,諸謝金外19目,"62,971,601",0,0,0,"62,971,601"
,,022,,,,,,,情報通信国際戦略推進費,,"2,371,177","499,862",0,"499,862","2,871,039"
,,,95,063,2,12,3,09,,情報通信国際戦略推進業務庁費,"140,525","18,000",0,"18,000","158,525"
,,,95,063,2,12,3,09,,情報通信技術研究開発調査費,"1,154,052","481,862",0,"481,862","1,635,914"
,,,95,063,2,12,9,06,,諸謝金外9目,"1,076,600",0,0,0,"1,076,600"
,,023,,,,,,,郵政行政推進費,,"382,581",0,0,0,"382,581"
,,024,,,,,,,一般戦災死没者追悼等事業費,,"561,899",0,0,0,"561,899"
,,026,,,,,,,恩給費,,"374,548,080",0,"△ 50,572","△ 50,572","374,497,508"
,,,28,099,2,11,1,02,,職員基本給,"473,612",0,"△ 9,726","△ 9,726","463,886"
,,,28,099,2,11,1,03,,職員諸手当,"236,841",0,"△ 1,922","△ 1,922","234,919"
,,,28,099,2,11,1,04,,超過勤務手当,"27,641",0,"△ 8,108","△ 8,108","19,533"
,,,28,099,2,11,1,05,,委員手当,"1,732",0,△ 113,△ 113,"1,619"
,,,28,099,2,11,1,05,,非常勤職員手当,"11,984",0,"△ 2,011","△ 2,011","9,973"
,,,28,099,2,11,1,05,,短時間勤務職員給与,"205,569",0,"△ 28,627","△ 28,627","176,942"
,,,28,089,2,11,1,05,,児童手当,"1,280",0,△ 65,△ 65,"1,215"
,,,28,099,2,12,9,06,,諸謝金外9目,"373,589,421",0,0,0,"373,589,421"
,,027,,,,,,,統計調査費,,"86,834,377","276,202","△ 20,944","255,258","87,089,635"
,,,95,016,2,12,3,09,,統計調査費,"17,662,841","276,202","△ 20,944","255,258","17,918,099"
,,,95,016,2,12,9,06,,諸謝金外14目,"69,171,536",0,0,0,"69,171,536"
,,028,,,,,,,独立行政法人統計センター運営費,,"8,095,342",0,0,0,"8,095,342"
,,029,,,,,,,政党助成費,,"32,037,885",0,0,0,"32,037,885"
,,030,,,,,,,国有提供施設等所在市町村助成交付金,,"27,540,000",0,0,0,"27,540,000"
,,031,,,,,,,施設等所在市町村調整交付金,,"7,000,000",0,0,0,"7,000,000"
,管区行政評価局,,,,,,,,,,"7,825,207",0,"△ 442,322","△ 442,322","7,382,885"
,,041,,,,,,,管区行政評価局共通費,,"7,008,978",0,"△ 442,322","△ 442,322","6,566,656"
,,,95,016,2,11,1,02,,職員基本給,"3,429,553",0,"△ 33,869","△ 33,869","3,395,684"
,,,95,016,2,11,1,03,,職員諸手当,"1,774,530",0,"△ 3,562","△ 3,562","1,770,968"
,,,95,016,2,11,1,05,,委員手当,"28,418",0,"△ 28,292","△ 28,292",126
,,,95,016,2,11,1,05,,非常勤職員手当,"458,484",0,"△ 207,399","△ 207,399","251,085"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"320,429",0,"△ 143,242","△ 143,242","177,187"
,,,95,089,2,11,1,05,,児童手当,"45,570",0,"△ 4,860","△ 4,860","40,710"
,,,95,016,2,12,2,08,,参考人等旅費,246,0,△ 246,△ 246,0
,,,95,016,2,12,3,09,,土地建物借料,"34,753",0,"△ 20,852","△ 20,852","13,901"
,,,95,016,2,12,9,06,,諸謝金外9目,"916,995",0,0,0,"916,995"
,,042,,,,,,,行政評価等実施費,,"816,229",0,0,0,"816,229"
,総合通信局,,,,,,,,,,"11,928,341",0,"△ 245,913","△ 245,913","11,682,428"
,,051,,,,,,,総合通信局共通費,,"8,457,359",0,"△ 199,810","△ 199,810","8,257,549"
,,,95,063,2,11,1,02,,職員基本給,"4,852,500",0,"△ 112,181","△ 112,181","4,740,319"
,,,95,063,2,11,1,03,,職員諸手当,"2,237,498",0,"△ 1,640","△ 1,640","2,235,858"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"204,162",0,"△ 71,899","△ 71,899","132,263"
,,,95,089,2,11,1,05,,児童手当,"53,490",0,"△ 14,090","△ 14,090","39,400"
,,,95,063,2,12,9,06,,諸謝金外10目,"1,109,709",0,0,0,"1,109,709"
,,052,,,,,,,情報通信技術高度利活用等推進費,,"48,491",0,0,0,"48,491"
,,053,,,,,,,電波利用料財源電波監視等実施費,,"3,422,491",0,"△ 46,103","△ 46,103","3,376,388"
,,,95,063,2,11,1,02,,職員基本給,"1,424,330",0,"△ 30,974","△ 30,974","1,393,356"
,,,95,063,2,11,1,03,,職員諸手当,"637,822",0,"△ 6,731","△ 6,731","631,091"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"19,514",0,"△ 4,428","△ 4,428","15,086"
,,,95,089,2,11,1,05,,児童手当,"16,740",0,"△ 3,970","△ 3,970","12,770"
,,,95,063,2,12,9,06,,諸謝金外10目,"1,324,085",0,0,0,"1,324,085"
,公害等調整委員会,,,,,,,,,,"549,896",0,"△ 10,420","△ 10,420","539,476"
,,061,,,,,,,公害等調整委員会,,"549,896",0,"△ 10,420","△ 10,420","539,476"
,,,95,016,2,11,1,02,,職員基本給,"273,918",0,"△ 4,783","△ 4,783","269,135"
,,,95,016,2,11,1,03,,職員諸手当,"135,599",0,△ 416,△ 416,"135,183"
,,,95,016,2,11,1,04,,超過勤務手当,"19,222",0,"△ 4,642","△ 4,642","14,580"
,,,95,016,2,11,1,05,,委員手当,"6,434",0,△ 449,△ 449,"5,985"
,,,95,089,2,11,1,05,,児童手当,"1,680",0,△ 130,△ 130,"1,550"
,,,95,016,2,12,9,06,,諸謝金外9目,"113,043",0,0,0,"113,043"
,消防庁,,,,,,,,,,"14,220,202","798,100","△ 33,207","764,893","14,985,095"
,,071,,,,,,,消防庁共通費,,"2,190,250",0,"△ 32,868","△ 32,868","2,157,382"
,,,95,014,2,11,1,02,,職員基本給,"879,075",0,"△ 28,636","△ 28,636","850,439"
,,,95,014,2,11,1,03,,職員諸手当,"440,606",0,"△ 2,922","△ 2,922","437,684"
,,,95,089,2,11,1,05,,児童手当,"16,200",0,"△ 1,310","△ 1,310","14,890"
