所管,組織,,,,,,,,,                        項目,平成30年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,95,016,2,11,1,04,,超過勤務手当,"72,925","72,311",614
,,,95,089,2,11,1,05,,児童手当,"5,110","5,400",△ 290
,,,95,016,2,12,9,06,,諸謝金,"1,644","1,644",0
,,,95,016,2,12,2,08,,職員旅費,760,760,0
,,,95,016,2,12,3,09,,庁費,"115,093","105,426","9,667"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"1,453","1,453",0
,,,95,016,2,12,3,09,,情報処理業務庁費,"128,192","254,378","△ 126,186"
,,,95,016,2,12,3,09,,各所修繕,"3,082","3,035",47
,,,95,199,2,13,3,09,,自動車重量税,83,118,△ 35
,,,95,016,2,12,9,17,,交際費,360,380,△ 20
,人事院,,,,,,,,,,"12,095,897","11,465,066","630,831"
,,021,,,,,,,人事院,,"12,095,897","11,465,066","630,831"
,,,95,016,2,11,1,02,,職員基本給,"3,270,008","3,278,826","△ 8,818"
,,,95,016,2,11,1,03,,職員諸手当,"1,755,987","1,728,111","27,876"
,,,95,016,2,11,1,04,,超過勤務手当,"346,791","348,261","△ 1,470"
,,,95,016,2,11,1,05,,委員手当,"2,763","2,763",0
,,,95,016,2,11,1,05,,非常勤職員手当,"5,310","5,310",0
,,,95,016,2,11,1,05,,休職者給与,"15,152","15,432",△ 280
,,,95,016,2,11,1,05,,短時間勤務職員給与,"95,751","94,986",765
,,,95,016,2,15,1,05,,公務災害補償費,459,377,82
,,,95,016,2,11,1,05,,退職手当,"657,499","663,312","△ 5,813"
,,,95,089,2,11,1,05,,児童手当,"26,015","26,585",△ 570
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,0,"4,795","△ 4,795"
,,,95,016,2,12,9,06,,諸謝金,"84,199","85,314","△ 1,115"
,,,95,016,2,12,2,08,,職員旅費,"141,352","146,079","△ 4,727"
,,,95,016,2,12,2,08,,外国留学旅費,"137,254","137,808",△ 554
,,,95,016,2,12,2,08,,赴任旅費,"11,621","11,621",0
,,,95,016,2,12,2,08,,講師等旅費,"8,393","7,942",451
,,,95,016,2,12,2,08,,外国人招へい旅費,"4,184","4,184",0
,,,95,016,2,12,2,08,,証人等旅費,65,65,0
,,,95,016,2,12,3,09,,庁費,"484,308","513,349","△ 29,041"
,,,95,016,2,12,3,09,,研修所庁費,"161,996","184,085","△ 22,089"
,,,95,016,2,12,3,09,,任用試験費,"358,668","349,623","9,045"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"1,832","1,832",0
,,,95,016,2,12,3,09,,情報処理業務庁費,"3,394,280","2,702,815","691,465"
,,,95,016,2,12,3,09,,通信専用料,"8,622","8,622",0
,,,95,016,2,12,3,09,,招へい外国人滞在費,"1,131","1,131",0
,,,95,016,2,12,3,09,,各所修繕,"29,867","28,893",974
,,,95,199,2,13,3,09,,自動車重量税,127,79,48
,,,95,016,2,20,4,15,,施設整備費,0,"14,917","△ 14,917"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"882,466","890,113","△ 7,647"
,,,95,016,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"198,177","196,923","1,254"
,,,95,016,2,11,5,16,,育児休業手当金国家公務員共済組合負担金,0,193,△ 193
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"10,907","9,938",969
,,,95,016,2,72,5,16,,国際人事管理機関連合会分担金,59,58,1
,,,95,016,2,12,9,17,,交際費,634,704,△ 70
,,,95,016,2,95,9,18,,賠償償還及払戻金,20,20,0
内閣府,内閣本府,,,,,,,,,,"461,674,140","459,589,057","2,085,083"
,,001,,,,,,,内閣本府共通費,,"36,994,125","33,021,298","3,972,827"
,,,95,016,2,11,1,02,,職員基本給,"6,474,971","6,307,439","167,532"
,,,95,016,2,11,1,03,,職員諸手当,"3,410,391","3,251,877","158,514"
,,,95,016,2,11,1,04,,超過勤務手当,"932,950","924,759","8,191"
,,,95,016,2,11,1,05,,委員手当,"219,846","238,467","△ 18,621"
,,,95,016,2,11,1,05,,非常勤職員手当,"678,791","669,887","8,904"
,,,95,016,2,11,1,05,,休職者給与,"134,119","133,672",447
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"29,563","28,969",594
,,,95,016,2,11,1,05,,短時間勤務職員給与,"233,611","216,513","17,098"
,,,95,016,2,15,1,05,,公務災害補償費,"43,420","32,199","11,221"
,,,95,016,2,11,1,05,,退職手当,"2,057,143","2,066,608","△ 9,465"
,,,95,089,2,11,1,05,,児童手当,"57,795","64,140","△ 6,345"
,,,95,016,2,12,9,06,,諸謝金,"325,666","106,396","219,270"
,,,95,016,2,95,9,06,,みどりの学術賞賞金,"2,000","2,000",0
,,,95,016,2,95,9,06,,褒賞金,"15,000","15,000",0
,,,95,199,2,60,9,06,,拉致被害者等給付金及滞在援助金,"262,215","254,288","7,927"
,,,95,016,2,12,2,08,,職員旅費,"223,790","213,328","10,462"
,,,95,059,2,12,2,08,,災害検査旅費,335,436,△ 101
,,,95,016,2,12,2,08,,外国留学旅費,"26,913","25,066","1,847"
,,,95,016,2,12,2,08,,赴任旅費,"46,132","46,132",0
,,,95,016,2,12,2,08,,委員等旅費,"163,282","178,860","△ 15,578"
,,,95,016,2,12,2,08,,外国人招へい旅費,"6,712","1,242","5,470"
,,,95,016,2,12,3,09,,庁費,"2,634,980","2,726,349","△ 91,369"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"3,924","3,924",0
,,,95,016,2,12,3,09,,情報処理業務庁費,"3,337,451","2,734,542","602,909"
,,,95,016,2,12,3,09,,消費税転嫁等対策業務庁費,"204,032","205,921","△ 1,889"
,,,95,016,2,12,3,09,,消費者政策業務庁費,"41,697","45,638","△ 3,941"
,,,95,016,2,12,3,09,,土地建物借料,"394,915","394,915",0
,,,95,016,2,12,3,09,,各所修繕,"63,267","62,248","1,019"
,,,95,016,2,12,3,09,,公共施設等維持管理運営費,"1,011,240","988,413","22,827"
,,,95,199,2,13,3,09,,自動車重量税,"1,119","1,294",△ 175
,,,95,016,2,12,5,14,,拉致被害者等生活相談等事務委託費,"94,724","94,724",0
,,,95,016,2,12,5,14,,社会保障・税番号制度システム開発等委託費,"9,183,779","6,664,776","2,519,003"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"3,672,634","3,392,105","280,529"
,,,95,016,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"891,659","871,120","20,539"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"46,779","46,731",48
,,,95,016,2,72,5,16,,政府開発援助世界保健機関拠出金,"56,000",0,"56,000"
,,,95,016,2,12,9,17,,交際費,"10,150","10,190",△ 40
,,,95,016,2,95,9,18,,賠償償還及払戻金,"1,130","1,130",0
,,002,,,,,,,内閣本府施設費,,"2,565,128","1,754,613","810,515"
,,,95,016,1,20,2,08,,施設施工旅費,"2,694","2,396",298
,,,95,016,1,20,3,09,,施設施工庁費,"420,016","363,179","56,837"
,,,95,016,1,20,4,15,,施設整備費,"2,142,418","1,389,038","753,380"
,,003,,,,,,,公文書等管理政策費,,"20,519","107,343","△ 86,824"
,,,95,016,2,12,9,06,,諸謝金,"14,431","100,934","△ 86,503"
,,,95,016,2,12,2,08,,職員旅費,"3,933","4,027",△ 94
,,,95,016,2,12,2,08,,委員等旅費,399,399,0
,,,95,016,2,12,3,09,,庁費,"1,756","1,983",△ 227
,,004,,,,,,,独立行政法人国立公文書館運営費,,"2,044,421","2,009,884","34,537"
,,,95,191,2,30,5,16,,独立行政法人国立公文書館運営費交付金,"2,044,421","2,009,884","34,537"
,,005,,,,,,,政府広報費,,"8,345,177","8,297,637","47,540"
,,,95,016,2,11,1,05,,非常勤職員手当,"6,754","6,729",25
,,,95,016,2,12,9,06,,諸謝金,"24,902","24,902",0
,,,95,016,2,12,2,08,,職員旅費,"7,431","7,431",0
,,,95,016,2,12,3,09,,情報処理業務庁費,"137,414","234,920","△ 97,506"
,,,95,016,2,12,3,09,,啓発広報費,"7,667,964","7,522,943","145,021"
,,,95,016,2,72,5,16,,国際機関等拠出金,"500,712","500,712",0
,,007,,,,,,,経済財政政策費,,"787,342","784,865","2,477"
,,,95,016,2,11,1,05,,非常勤職員手当,"9,288","9,216",72
,,,95,016,2,11,1,05,,委員手当,0,"2,319","△ 2,319"
,,,95,016,2,12,9,06,,諸謝金,"9,104","10,818","△ 1,714"
,,,95,016,2,12,2,08,,職員旅費,"64,937","60,813","4,124"
,,,95,016,2,12,2,08,,委員等旅費,"22,934","28,770","△ 5,836"
,,,95,016,2,12,3,09,,庁費,"42,585","45,071","△ 2,486"
,,,95,016,2,12,3,09,,情報処理業務庁費,"126,654","127,269",△ 615
,,,95,016,2,12,3,09,,経済財政政策運営調査費,"20,080","8,794","11,286"
,,,95,016,2,12,3,09,,経済新生政策調査費,"39,892","34,261","5,631"
,,,95,016,2,12,3,09,,民間資金等活用事業調査費,"151,419","143,352","8,067"
,,,95,016,2,12,3,09,,市民活動促進等調査費,"60,489","70,496","△ 10,007"
,,,95,016,2,12,3,09,,景気動向調査費,"199,659","204,087","△ 4,428"
,,,95,016,2,12,5,14,,経済調査等委託費,"3,721","3,609",112
,,,95,016,2,72,5,16,,経済協力開発機構拠出金,"36,580","35,990",590
,,009,,,,,,,地方創生支援費,,"1,353,919","206,779","1,147,140"
,,,95,016,2,11,1,05,,非常勤職員手当,"66,612","65,880",732
,,,95,016,2,12,9,06,,諸謝金,"2,888","2,936",△ 48
,,,95,016,2,12,2,08,,職員旅費,"8,828","6,631","2,197"
,,,95,016,2,12,2,08,,委員等旅費,"13,338","20,931","△ 7,593"
,,,95,016,2,12,3,09,,庁費,"14,389","14,154",235
,,,95,016,2,12,3,09,,情報処理業務庁費,"3,242","3,242",0
,,,95,016,2,12,5,14,,地方創生支援委託費,"216,644","93,005","123,639"
,,,95,016,2,81,5,16,,地方創生支援事業費補助金,"1,027,978",0,"1,027,978"
,,012,,,,,,,科学技術・イノベーション政策費,,"560,845","464,050","96,795"
,,,95,016,2,11,1,05,,非常勤職員手当,"69,528","65,001","4,527"
,,,95,016,2,12,9,06,,諸謝金,"2,772","6,264","△ 3,492"
,,,95,016,2,12,2,08,,職員旅費,"39,527","39,456",71
,,,95,016,2,12,2,08,,委員等旅費,"25,073","26,496","△ 1,423"
,,,95,016,2,12,2,08,,外国人招へい旅費,"4,193","4,193",0
,,,95,016,2,12,3,09,,庁費,"130,072","129,731",341
,,,95,016,2,12,3,09,,情報処理業務庁費,"8,565","9,248",△ 683
,,,95,016,2,12,3,09,,招へい外国人滞在費,"1,410","1,410",0
,,,95,016,2,12,5,14,,科学技術基礎調査等委託費,"275,055","177,676","97,379"
,,,95,016,2,72,5,16,,経済協力開発機構拠出金,"4,650","4,575",75
,,196,,,,,,,科学技術イノベーション創造推進費,,"55,500,000","50,000,000","5,500,000"
,,,13,073,2,12,9,99,,(科学技術イノベーション創造推進費),"55,500,000","50,000,000","5,500,000"
,,006,,,,,,,遺棄化学兵器廃棄処理事業費,,"39,329,744","36,172,881","3,156,863"
,,,95,199,2,11,1,05,,非常勤職員手当,"121,395","121,087",308
,,,95,199,2,12,9,06,,諸謝金,284,284,0
,,,95,199,2,12,2,08,,遺棄化学兵器廃棄処理業務旅費,"72,137","72,137",0
,,,95,199,2,12,2,08,,委員等旅費,197,197,0
,,,95,199,2,12,3,09,,遺棄化学兵器廃棄処理業務庁費,"194,639","194,639",0
,,,95,199,2,12,5,14,,遺棄化学兵器廃棄処理事業等委託費,"38,941,092","35,784,537","3,156,555"
,,013,,,,,,,防災政策費,,"6,106,211","5,953,692","152,519"
,,,95,016,2,11,1,05,,非常勤職員手当,"17,237","17,237",0
,,,95,016,2,12,2,08,,職員旅費,"20,206","20,173",33
,,,95,016,2,12,2,08,,委員等旅費,"3,801","4,027",△ 226
,,,95,016,2,12,3,09,,災害関係調査費,"2,041,489","1,616,862","424,627"
,,,95,016,2,12,3,09,,中央防災通信維持費,"890,060","855,049","35,011"
,,,95,016,2,12,3,09,,各所修繕,"6,453","8,817","△ 2,364"
,,,95,199,2,13,3,09,,自動車重量税,92,75,17
,,,95,016,2,20,4,15,,無線通信機器等整備費,"14,472","320,196","△ 305,724"
,,,95,053,2,71,5,16,,被災者生活再建支援金補助金,"600,000","600,000",0
,,,95,053,2,81,5,16,,特定地震防災対策施設運営費補助金,"251,228","251,228",0
,,,95,088,2,86,5,16,,災害救助費等負担金,"1,882,379","1,882,820",△ 441
,,,95,088,2,84,5,16,,災害弔慰金等負担金,"140,000","140,000",0
,,,95,016,2,72,5,16,,国際防災戦略事務局拠出金,"88,794","87,208","1,586"
,,,95,088,1,95,9,23,,災害援護貸付金,"150,000","150,000",0
,,193,,,,,,,電源開発促進税財源原子力安全規制対策費エネルギー対策特別会計へ繰入,,"8,220,000","6,700,000","1,520,000"
,,,63,016,2,30,6,22,,電源開発促進税財源のエネルギー対策特別会計へ繰入,"8,220,000","6,700,000","1,520,000"
,,015,,,,,,,沖縄政策費,,"31,123,593","27,967,905","3,155,688"
,,,95,016,2,11,1,05,,委員手当,127,130,△ 3
,,,95,016,2,12,9,06,,諸謝金,"2,496","2,214",282
,,,95,016,2,12,2,08,,職員旅費,"11,729","6,035","5,694"
,,,95,016,2,12,2,08,,委員等旅費,"1,485","1,483",2
,,,95,016,2,12,2,08,,参考人等旅費,5,5,0
,,,95,016,2,12,3,09,,庁費,"50,874","48,223","2,651"
,,,95,016,2,12,3,09,,情報処理業務庁費,"22,460","21,318","1,142"
,,,95,016,2,12,3,09,,沖縄安全対策業務庁費,"868,115","868,115",0
,,,95,016,2,12,5,14,,沖縄振興開発調査委託費,"295,946","230,283","65,663"
,,,95,016,2,12,5,14,,鉄軌道等導入課題詳細調査委託費,"100,000","150,348","△ 50,348"
,,,95,199,2,12,5,14,,沖縄型産業中核人材育成事業委託費,"367,300","179,752","187,548"
,,,95,016,2,12,5,14,,交通環境等改善調査委託費,"300,000","300,000",0
,,,95,059,2,12,5,14,,所有者不明土地実態調査等委託費,"129,797","160,551","△ 30,754"
,,,95,199,2,12,5,14,,対馬丸遭難学童遺族特別支出金支給事務委託費,410,408,2
,,,95,059,2,12,5,14,,位置境界明確化調査等委託費,"7,347","7,357",△ 10
,,,95,059,2,81,5,16,,駐留軍用地跡地利用推進事業費補助金,"73,325","72,990",335
,,,95,059,2,81,5,16,,沖縄離島活性化推進事業費補助金,"1,153,020","1,080,000","73,020"
,,,95,199,2,40,5,16,,沖縄国際物流拠点活用推進事業費補助金,"938,098","816,260","121,838"
,,,95,199,2,81,5,16,,沖縄子供の貧困緊急対策事業費補助金,"1,202,467","1,102,467","100,000"
,,,95,199,2,81,5,16,,沖縄雇用促進・人材育成等推進事業費補助金,"453,741",0,"453,741"
,,,95,059,2,81,5,16,,対馬丸平和祈念事業推進費補助金,"19,641","19,618",23
,,,13,073,2,30,5,16,,沖縄科学技術大学院大学学園補助金,"15,637,731","15,535,750","101,981"
,,,13,073,1,30,5,16,,沖縄科学技術大学院大学学園施設整備費補助金,"4,669,473","1,190,557","3,478,916"
,,,95,199,2,81,5,16,,沖縄安全対策事業費補助金,0,"1,476,258","△ 1,476,258"
,,,95,199,2,81,5,16,,拠点返還地跡地利用推進交付金,"1,000,000","1,000,000",0
,,,95,199,2,81,5,16,,不発弾等処理交付金,"2,920,223","2,800,000","120,223"
,,,95,199,2,40,5,16,,沖縄振興開発金融公庫補給金,"595,029","895,029","△ 300,000"
,,,95,099,2,60,5,16,,対馬丸遭難学童遺族特別支出金,"2,754","2,754",0
,,,95,199,1,95,9,24,,沖縄振興開発金融公庫出資金,"300,000",0,"300,000"
,,187,,,,,,,沖縄振興交付金事業推進費,,"118,780,000","135,836,726","△ 17,056,726"
,,,95,199,2,81,5,16,,沖縄振興特別推進交付金,"60,840,000","68,835,438","△ 7,995,438"
,,,95,199,1,82,5,16,,沖縄振興公共投資交付金,"57,940,000","67,001,288","△ 9,061,288"
,,188,,,,,,,沖縄北部連携促進特別振興事業費,,"2,572,000","2,572,000",0
,,,95,059,2,12,2,08,,職員旅費,"2,403","2,403",0
,,,95,059,2,82,5,16,,沖縄北部連携促進特別振興事業費補助金,"2,569,597","2,569,597",0
,,189,,,,,,,沖縄振興推進調査費,,"61,714","61,714",0
,,,95,059,2,12,9,99,,(沖縄振興推進調査費),"61,714","61,714",0
,,022,,,,,,,沖縄教育振興事業費,,"7,996,396","9,422,566","△ 1,426,170"
,,,14,071,1,82,5,16,,公立学校施設整備費負担金,"2,209,085","2,223,337","△ 14,252"
,,,14,071,1,82,5,16,,学校施設環境改善交付金,"5,787,311","7,199,229","△ 1,411,918"
,,023,,,,,,,沖縄保健衛生諸費,,"2,195","2,195",0
,,,95,086,2,12,9,06,,諸謝金,672,672,0
,,,95,086,2,12,2,08,,委員等旅費,"1,523","1,523",0
,,197,,,,,,,沖縄国立大学法人施設整備費,,"305,030",0,"305,030"
,,,15,071,1,30,5,16,,国立大学法人施設整備費補助金,"305,030",0,"305,030"
,,028,,,,,,,沖縄開発事業費,,"86,823,900","87,301,974","△ 478,074"
,,,41,051,1,20,4,00,,国有林野内治山事業費,"30,000","35,000","△ 5,000"
,,,41,051,1,20,4,00,,堰堤維持費,"2,527,023","2,527,927",△ 904
,,,41,051,1,20,4,00,,治水営繕宿舎費,"15,000","15,000",0
,,,42,052,1,20,4,00,,道路更新防災対策事業費,"120,000","140,000","△ 20,000"
,,,42,052,1,20,4,00,,地域連携道路事業費,"4,684,000","3,057,000","1,627,000"
,,,42,052,1,20,4,00,,道路交通円滑化事業費,"17,140,000","19,440,000","△ 2,300,000"
,,,42,052,1,20,4,00,,道路維持管理費,"5,291,000","5,148,000","143,000"
,,,42,052,1,20,4,00,,道路整備営繕宿舎費,"18,000","15,000","3,000"
,,,43,052,1,20,4,00,,港湾改修費,"8,297,494","9,248,157","△ 950,663"
,,,43,052,1,20,4,00,,港湾作業船整備費,"16,600","16,600",0
,,,43,052,1,20,4,00,,港湾営繕宿舎費,"27,900","27,900",0
,,,44,052,1,20,4,00,,沿道環境改善事業費,"20,000","60,000","△ 40,000"
,,,44,052,1,20,4,00,,道路交通安全施設等整備事業費,"1,280,000","1,200,000","80,000"
,,,44,052,1,20,4,00,,交通事故重点対策道路事業費,"2,540,000","2,580,000","△ 40,000"
,,,44,052,1,20,4,00,,無電柱化推進事業費,"1,060,000","1,060,000",0
,,,44,052,1,20,4,00,,道路環境営繕宿舎費,"12,000","4,000","8,000"
,,,45,052,1,20,4,00,,国営公園整備費,"792,871","940,700","△ 147,829"
,,,45,052,1,20,4,00,,国営公園維持管理費,"1,585,703","1,685,464","△ 99,761"
,,,45,052,1,20,4,00,,国営公園営繕宿舎費,"2,000","2,000",0
,,,46,052,1,20,4,00,,かんがい排水事業費,"5,728,782","5,805,254","△ 76,472"
,,,46,052,1,20,4,00,,国営造成施設管理費,"36,770","44,918","△ 8,148"
,,,46,052,1,20,4,00,,総合農地防災事業費,"27,673",701,"26,972"
,,,46,052,1,20,4,00,,農業農村整備営繕宿舎費,"66,310","77,227","△ 10,917"
,,,41,051,1,20,4,00,,海岸事業調査費,"7,400","7,500",△ 100
,,,41,051,1,20,4,00,,治水事業調査費,"17,000","17,000",0
,,,42,052,1,20,4,00,,道路調査費,"18,000","15,000","3,000"
,,,43,052,1,20,4,00,,港湾事業調査費,"12,000","12,000",0
,,,46,052,1,20,4,00,,農業生産基盤整備事業調査費,"3,197","3,197",0
,,,41,051,1,82,5,00,,治山事業費補助,"260,000","260,000",0
,,,42,052,1,82,5,00,,地域連携道路事業費補助,"2,070,000","1,530,000","540,000"
,,,42,052,1,82,5,00,,道路維持費補助,"241,000","43,000","198,000"
,,,43,052,1,82,5,00,,港湾改修費補助,"1,794,600","832,500","962,100"
,,,45,086,1,92,5,00,,水道施設整備費補助,"1,808,000","2,467,000","△ 659,000"
,,,46,052,1,82,5,00,,農業生産基盤整備事業費補助,"5,900,191","5,808,725","91,466"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"320,000","320,000",0
,,,46,052,1,82,5,00,,水産基盤整備事業費補助,"3,386,386","3,472,204","△ 85,818"
,,,42,052,1,82,5,00,,道路調査費補助,"8,000","40,000","△ 32,000"
,,,45,086,1,82,5,00,,循環型社会形成推進交付金,"1,166,000","1,166,000",0
,,,47,052,1,82,5,00,,社会資本整備総合交付金,"14,282,000","14,075,000","207,000"
,,,47,052,1,82,5,00,,防災・安全社会資本整備交付金,"4,211,000","4,102,000","109,000"
,,190,,,,,,,沖縄北部連携促進特別振興対策特定開発事業推進費,,"2,572,000","2,572,000",0
,,,48,059,1,20,4,99,,(沖縄北部連携促進特別振興対策特定開発事業推進費),"2,572,000","2,572,000",0
,,032,,,,,,,共生社会政策費,,"2,221,977","2,075,141","146,836"
,,,95,016,2,11,1,05,,非常勤職員手当,"18,360","18,264",96
,,,95,016,2,12,9,06,,諸謝金,"1,023,925","1,005,392","18,533"
,,,95,016,2,12,2,08,,職員旅費,"29,347","29,906",△ 559
,,,95,016,2,12,2,08,,委員等旅費,"14,838","18,031","△ 3,193"
,,,95,016,2,12,2,08,,外国人招へい旅費,"108,626","129,280","△ 20,654"
,,,95,072,2,12,2,08,,青年海外派遣旅費,"1,920","9,861","△ 7,941"
,,,95,016,2,12,3,09,,庁費,"75,240","76,945","△ 1,705"
,,,95,016,2,12,3,09,,情報処理業務庁費,"24,205","24,283",△ 78
,,,95,072,2,12,3,09,,青年の船運航費,"774,766","763,179","11,587"
,,,95,016,2,81,5,16,,地域子供の未来応援交付金,"150,750",0,"150,750"
,,033,,,,,,,栄典行政費,,"2,687,938","2,693,369","△ 5,431"
,,,95,016,2,12,3,09,,情報処理業務庁費,"25,926","25,792",134
